日付,時刻,外気温度,法線面直達日射,水平面天空日射,夜間放射量,絶対湿度
北見,,[℃],[W/m2],[W/m2],[W/m2],[g/kg']
1月7日,10,-15.8,25.0000000000000000,80.5555555555555000,36.1111111111111000,1.1000000000000000
1月7日,11,-14.8,25.0000000000000000,94.4444444444444000,33.3333333333333000,1.1000000000000000
1月7日,12,-12.3,22.2222222222222000,94.4444444444444000,36.1111111111111000,1.4000000000000000
1月7日,13,-10.1,22.2222222222222000,80.5555555555555000,36.1111111111111000,1.7000000000000000
1月7日,14,-9.4,22.2222222222222000,58.3333333333333000,36.1111111111111000,1.8000000000000000
1月7日,15,-8.7,25.0000000000000000,30.5555555555556000,36.1111111111111000,1.9000000000000000
1月7日,16,-8.7,0.0000000000000000,2.7777777777777800,36.1111111111111000,1.9000000000000000
1月7日,17,-10.1,0.0000000000000000,0.0000000000000000,38.8888888888889000,1.7000000000000000
1月7日,18,-10.9,0.0000000000000000,0.0000000000000000,38.8888888888889000,1.6000000000000000
1月7日,19,-12.4,0.0000000000000000,0.0000000000000000,38.8888888888889000,1.4000000000000000
1月7日,20,-12.1,0.0000000000000000,0.0000000000000000,38.8888888888889000,1.5000000000000000
1月7日,21,-12.6,0.0000000000000000,0.0000000000000000,41.6666666666667000,1.4000000000000000
1月7日,22,-13.4,0.0000000000000000,0.0000000000000000,41.6666666666667000,1.3000000000000000
1月7日,23,-12.7,0.0000000000000000,0.0000000000000000,41.6666666666667000,1.4000000000000000
1月7日,24,-14.5,0.0000000000000000,0.0000000000000000,41.6666666666667000,1.2000000000000000
1月8日,1,-12.4,0.0000000000000000,0.0000000000000000,44.4444444444444000,1.4000000000000000
1月8日,2,-11.9,0.0000000000000000,0.0000000000000000,44.4444444444444000,1.5000000000000000
1月8日,3,-9.6,0.0000000000000000,0.0000000000000000,47.2222222222222000,1.8000000000000000
1月8日,4,-11.9,0.0000000000000000,0.0000000000000000,47.2222222222222000,1.5000000000000000
1月8日,5,-11.4,0.0000000000000000,0.0000000000000000,50.0000000000000000,1.5000000000000000
1月8日,6,-9.4,0.0000000000000000,0.0000000000000000,50.0000000000000000,1.8000000000000000
1月8日,7,-8.7,0.0000000000000000,2.7777777777777800,52.7777777777778000,1.9000000000000000
1月8日,8,-9.4,150.0000000000000000,44.4444444444444000,52.7777777777778000,1.8000000000000000
1月8日,9,-6.1,88.8888888888889000,83.3333333333333000,50.0000000000000000,2.3000000000000000
1月8日,10,-5.9,25.0000000000000000,83.3333333333333000,36.1111111111111000,2.4000000000000000
1月8日,11,-4.3,41.6666666666667000,113.8888888888890000,41.6666666666667000,2.6000000000000000
1月8日,12,-3.3,22.2222222222222000,97.2222222222222000,36.1111111111111000,2.5000000000000000
1月8日,13,0.4,41.6666666666667000,97.2222222222222000,41.6666666666667000,2.7000000000000000
1月8日,14,-1.8,25.0000000000000000,61.1111111111111000,38.8888888888889000,2.5000000000000000
1月8日,15,-1.2,22.2222222222222000,30.5555555555556000,38.8888888888889000,2.3000000000000000
1月8日,16,-2,0.0000000000000000,2.7777777777777800,38.8888888888889000,2.2000000000000000
1月8日,17,-2.8,0.0000000000000000,0.0000000000000000,38.8888888888889000,2.0000000000000000
1月8日,18,-3.5,0.0000000000000000,0.0000000000000000,38.8888888888889000,2.0000000000000000
1月8日,19,-3.6,0.0000000000000000,0.0000000000000000,38.8888888888889000,2.1000000000000000
1月8日,20,-4.1,0.0000000000000000,0.0000000000000000,38.8888888888889000,2.1000000000000000
1月8日,21,-4.5,0.0000000000000000,0.0000000000000000,38.8888888888889000,2.0000000000000000
1月8日,22,-4.7,0.0000000000000000,0.0000000000000000,38.8888888888889000,2.0000000000000000
1月8日,23,-5,0.0000000000000000,0.0000000000000000,41.6666666666667000,1.9000000000000000
1月8日,24,-4.9,0.0000000000000000,0.0000000000000000,38.8888888888889000,2.0000000000000000
1月9日,1,-5.2,0.0000000000000000,0.0000000000000000,38.8888888888889000,2.0000000000000000
1月9日,2,-8.8,0.0000000000000000,0.0000000000000000,38.8888888888889000,1.9000000000000000
1月9日,3,-10.3,0.0000000000000000,0.0000000000000000,36.1111111111111000,1.7000000000000000
1月9日,4,-10.6,0.0000000000000000,0.0000000000000000,38.8888888888889000,1.6000000000000000
1月9日,5,-13.2,0.0000000000000000,0.0000000000000000,36.1111111111111000,1.3000000000000000
1月9日,6,-14.3,0.0000000000000000,0.0000000000000000,38.8888888888889000,1.2000000000000000
1月9日,7,-15,0.0000000000000000,2.7777777777777800,38.8888888888889000,1.1000000000000000
1月9日,8,-14.2,38.8888888888889000,33.3333333333333000,38.8888888888889000,1.2000000000000000
1月9日,9,-11.6,572.2222222222220000,69.4444444444444000,80.5555555555555000,1.5000000000000000
1月9日,10,-11.3,175.0000000000000000,130.5555555555560000,55.5555555555556000,1.5000000000000000
1月9日,11,-9.8,247.2222222222220000,150.0000000000000000,58.3333333333333000,1.8000000000000000
1月9日,12,-7.4,61.1111111111111000,122.2222222222220000,44.4444444444444000,1.9000000000000000
1月9日,13,-6.3,83.3333333333333000,116.6666666666670000,50.0000000000000000,2.0000000000000000
1月9日,14,-7.3,52.7777777777778000,77.7777777777778000,44.4444444444444000,2.0000000000000000
1月9日,15,-7.1,38.8888888888889000,36.1111111111111000,38.8888888888889000,2.1000000000000000
1月9日,16,-7,0.0000000000000000,5.5555555555555600,36.1111111111111000,2.0000000000000000
1月9日,17,-8.2,0.0000000000000000,0.0000000000000000,36.1111111111111000,2.0000000000000000
1月9日,18,-9.5,0.0000000000000000,0.0000000000000000,36.1111111111111000,1.8000000000000000
1月9日,19,-9.4,0.0000000000000000,0.0000000000000000,33.3333333333333000,1.8000000000000000
1月9日,20,-10.5,0.0000000000000000,0.0000000000000000,30.5555555555556000,1.7000000000000000
1月9日,21,-9.8,0.0000000000000000,0.0000000000000000,27.7777777777778000,1.8000000000000000
1月9日,22,-9.2,0.0000000000000000,0.0000000000000000,27.7777777777778000,1.9000000000000000
1月9日,23,-11,0.0000000000000000,0.0000000000000000,25.0000000000000000,1.6000000000000000
1月9日,24,-10.2,0.0000000000000000,0.0000000000000000,25.0000000000000000,1.7000000000000000
1月10日,1,-9.5,0.0000000000000000,0.0000000000000000,25.0000000000000000,1.8000000000000000
1月10日,2,-9.9,0.0000000000000000,0.0000000000000000,22.2222222222222000,1.7000000000000000
1月10日,3,-9,0.0000000000000000,0.0000000000000000,19.4444444444444000,1.9000000000000000
1月10日,4,-9.3,0.0000000000000000,0.0000000000000000,19.4444444444444000,1.8000000000000000
1月10日,5,-9.5,0.0000000000000000,0.0000000000000000,19.4444444444444000,1.8000000000000000
1月10日,6,-9.3,0.0000000000000000,0.0000000000000000,16.6666666666667000,1.8000000000000000
1月10日,7,-8.4,0.0000000000000000,2.7777777777777800,13.8888888888889000,2.0000000000000000
1月10日,8,-5.8,25.0000000000000000,30.5555555555556000,36.1111111111111000,2.0000000000000000
1月10日,9,-5.7,25.0000000000000000,61.1111111111111000,36.1111111111111000,2.1000000000000000
1月10日,10,-4.9,44.4444444444444000,100.0000000000000000,44.4444444444444000,2.0000000000000000
1月10日,11,-4.7,25.0000000000000000,100.0000000000000000,38.8888888888889000,1.9000000000000000
1月10日,12,-5.5,16.6666666666667000,86.1111111111111000,38.8888888888889000,1.7000000000000000
1月10日,13,-5.2,125.0000000000000000,127.7777777777780000,13.8888888888889000,1.7000000000000000
1月10日,14,-5.1,166.6666666666670000,97.2222222222222000,55.5555555555556000,1.7000000000000000
1月10日,15,-5.6,66.6666666666667000,41.6666666666667000,47.2222222222222000,1.8000000000000000
1月10日,16,-5.9,2.7777777777777800,5.5555555555555600,47.2222222222222000,1.7000000000000000
1月10日,17,-6.3,0.0000000000000000,0.0000000000000000,50.0000000000000000,1.8000000000000000
1月10日,18,-7.9,0.0000000000000000,0.0000000000000000,47.2222222222222000,1.9000000000000000
1月10日,19,-9.8,0.0000000000000000,0.0000000000000000,44.4444444444444000,1.8000000000000000
1月10日,20,-11.1,0.0000000000000000,0.0000000000000000,47.2222222222222000,1.6000000000000000
1月10日,21,-12.3,0.0000000000000000,0.0000000000000000,47.2222222222222000,1.4000000000000000
1月10日,22,-13.6,0.0000000000000000,0.0000000000000000,47.2222222222222000,1.3000000000000000
1月10日,23,-13.7,0.0000000000000000,0.0000000000000000,50.0000000000000000,1.3000000000000000
1月10日,24,-14.4,0.0000000000000000,0.0000000000000000,50.0000000000000000,1.2000000000000000
1月11日,1,-14.8,0.0000000000000000,0.0000000000000000,47.2222222222222000,1.2000000000000000
1月11日,2,-14.4,0.0000000000000000,0.0000000000000000,50.0000000000000000,1.2000000000000000
1月11日,3,-12.6,0.0000000000000000,0.0000000000000000,50.0000000000000000,1.4000000000000000
1月11日,4,-13.7,0.0000000000000000,0.0000000000000000,50.0000000000000000,1.3000000000000000
1月11日,5,-12.8,0.0000000000000000,0.0000000000000000,50.0000000000000000,1.4000000000000000
1月11日,6,-13.5,0.0000000000000000,0.0000000000000000,52.7777777777778000,1.3000000000000000
1月11日,7,-13.3,0.0000000000000000,5.5555555555555600,52.7777777777778000,1.3000000000000000
1月11日,8,-12,127.7777777777780000,44.4444444444444000,52.7777777777778000,1.5000000000000000
1月11日,9,-9.7,688.8888888888890000,55.5555555555556000,88.8888888888889000,1.8000000000000000
1月11日,10,-10.2,800.0000000000000000,61.1111111111111000,91.6666666666667000,1.7000000000000000
1月11日,11,-5.8,841.6666666666670000,61.1111111111111000,94.4444444444444000,1.9000000000000000
1月11日,12,-4.8,844.4444444444440000,61.1111111111111000,97.2222222222222000,2.0000000000000000
1月11日,13,-4.6,805.5555555555550000,61.1111111111111000,94.4444444444444000,2.1000000000000000
1月11日,14,-2.7,691.6666666666670000,58.3333333333333000,97.2222222222222000,2.0000000000000000
1月11日,15,-2.1,341.6666666666670000,50.0000000000000000,80.5555555555555000,2.0000000000000000
1月11日,16,-3.8,11.1111111111111000,8.3333333333333300,75.0000000000000000,2.0000000000000000
1月11日,17,-6.2,0.0000000000000000,0.0000000000000000,72.2222222222222000,1.9000000000000000
1月11日,18,-8.4,0.0000000000000000,0.0000000000000000,63.8888888888889000,1.9000000000000000
1月11日,19,-10.4,0.0000000000000000,0.0000000000000000,61.1111111111111000,1.7000000000000000
1月11日,20,-10.6,0.0000000000000000,0.0000000000000000,58.3333333333333000,1.6000000000000000
1月11日,21,-11.6,0.0000000000000000,0.0000000000000000,55.5555555555556000,1.5000000000000000
1月11日,22,-13,0.0000000000000000,0.0000000000000000,52.7777777777778000,1.3000000000000000
1月11日,23,-15,0.0000000000000000,0.0000000000000000,50.0000000000000000,1.1000000000000000
1月11日,24,-15.6,0.0000000000000000,0.0000000000000000,47.2222222222222000,1.1000000000000000
1月12日,1,-14.5,0.0000000000000000,0.0000000000000000,41.6666666666667000,1.2000000000000000
1月12日,2,-16.6,0.0000000000000000,0.0000000000000000,38.8888888888889000,1.0000000000000000
1月12日,3,-16.5,0.0000000000000000,0.0000000000000000,38.8888888888889000,1.0000000000000000
1月12日,4,-16,0.0000000000000000,0.0000000000000000,33.3333333333333000,1.0000000000000000
1月12日,5,-17.7,0.0000000000000000,0.0000000000000000,30.5555555555556000,0.9000000000000000
1月12日,6,-16.9,0.0000000000000000,0.0000000000000000,27.7777777777778000,1.0000000000000000
1月12日,7,-18.4,0.0000000000000000,2.7777777777777800,25.0000000000000000,0.8000000000000000
1月12日,8,-17.3,16.6666666666667000,27.7777777777778000,22.2222222222222000,0.9000000000000000
