áTbä‚å©ëÚ (59),,,,
äOãCâ∑[Åé],ñ@ê¸ñ íºíBì˙éÀó (Watanabe)[MJ/hm2],êÖïΩñ ìVãÛì˙éÀó (Watanabe)[MJ/hm2],ëæózçÇìxäp[Åã],ëæózï˚à äp[Åã]
-5.5,0.00,0.00,0.0,0.0
-5.4,0.00,0.00,0.0,0.0
-5.5,0.00,0.00,0.0,0.0
-5.8,0.00,0.00,0.0,0.0
-5.9,0.00,0.00,0.0,0.0
-5.7,0.00,0.00,0.0,0.0
-6.0,0.00,0.00,0.0,0.0
-5.9,0.00,0.00,0.0,0.0
-6.3,0.00,0.00,0.0,0.0
-6.5,0.00,0.00,0.0,0.0
-6.8,0.00,0.00,0.0,0.0
-6.8,0.00,0.00,0.0,0.0
-7.3,0.00,0.00,0.0,0.0
-6.7,0.00,0.00,0.0,0.0
-7.0,0.01,0.01,0.0,0.0
-7.7,0.32,0.14,7.6,-50.2
-6.6,0.47,0.32,15.2,-38.3
-5.7,0.52,0.46,21.0,-25.0
-4.7,1.53,0.50,24.3,-10.3
-4.3,2.29,0.38,24.8,4.9
-4.6,0.27,0.44,22.4,19.9
-4.9,0.37,0.36,17.5,33.8
-5.6,1.07,0.21,10.5,46.2
-6.5,0.08,0.04,1.9,57.2
-6.8,0.00,0.00,0.0,0.0
-6.4,0.00,0.00,0.0,0.0
-6.9,0.00,0.00,0.0,0.0
-7.5,0.00,0.00,0.0,0.0
-8.3,0.00,0.00,0.0,0.0
-8.1,0.00,0.00,0.0,0.0
-7.9,0.00,0.00,0.0,0.0
-7.4,0.00,0.00,0.0,0.0
-7.5,0.00,0.00,0.0,0.0
-7.7,0.00,0.00,0.0,0.0
-7.9,0.00,0.00,0.0,0.0
-7.9,0.00,0.00,0.0,0.0
-7.3,0.00,0.00,0.0,0.0
-8.6,0.00,0.00,0.0,0.0
-9.4,0.01,0.02,0.0,0.0
-8.5,1.65,0.14,7.6,-50.4
-6.8,2.40,0.21,15.3,-38.5
-5.7,2.88,0.22,21.1,-25.1
-5.1,2.29,0.37,24.4,-10.5
-4.4,2.30,0.38,25.0,4.9
-4.6,2.58,0.29,22.6,19.9
-4.5,2.64,0.21,17.7,33.8
-4.9,1.61,0.19,10.6,46.2
-6.1,0.23,0.05,2.1,57.2
-7.2,0.00,0.00,0.0,0.0
-7.6,0.00,0.00,0.0,0.0
-8.2,0.00,0.00,0.0,0.0
-8.2,0.00,0.00,0.0,0.0
-8.0,0.00,0.00,0.0,0.0
-7.7,0.00,0.00,0.0,0.0
-8.0,0.00,0.00,0.0,0.0
-8.9,0.00,0.00,0.0,0.0
-10.0,0.00,0.00,0.0,0.0
-11.9,0.00,0.00,0.0,0.0
-12.0,0.00,0.00,0.0,0.0
-12.5,0.00,0.00,0.0,0.0
-11.6,0.00,0.00,0.0,0.0
-10.9,0.00,0.00,0.0,0.0
-8.2,0.01,0.01,0.0,0.0
-7.8,0.56,0.16,7.7,-50.6
-9.8,0.14,0.24,15.4,-38.7
-8.0,0.16,0.36,21.2,-25.3
-7.0,0.12,0.38,24.6,-10.6
-7.1,0.09,0.37,25.1,4.8
-6.0,0.03,0.25,22.8,19.8
-7.1,0.03,0.19,17.9,33.8
-7.3,0.04,0.11,10.8,46.2
-7.7,0.04,0.03,2.3,57.3
-8.3,0.00,0.00,0.0,0.0
-8.7,0.00,0.00,0.0,0.0
-9.0,0.00,0.00,0.0,0.0
-8.5,0.00,0.00,0.0,0.0
-9.4,0.00,0.00,0.0,0.0
-10.0,0.00,0.00,0.0,0.0
-9.4,0.00,0.00,0.0,0.0
-9.6,0.00,0.00,0.0,0.0
-9.6,0.00,0.00,0.0,0.0
-9.8,0.00,0.00,0.0,0.0
-9.8,0.00,0.00,0.0,0.0
-9.4,0.00,0.00,0.0,0.0
-9.6,0.00,0.00,0.0,0.0
-9.7,0.00,0.00,0.0,0.0
-9.9,0.01,0.01,0.0,0.0
-9.2,0.07,0.09,7.8,-50.7
-8.6,0.11,0.23,15.5,-38.8
-8.5,0.05,0.25,21.3,-25.4
-8.7,0.06,0.33,24.7,-10.7
-8.8,0.04,0.30,25.3,4.7
-8.0,0.05,0.27,23.0,19.8
-8.3,0.06,0.23,18.1,33.8
-8.4,0.05,0.12,11.0,46.2
-8.7,0.01,0.02,2.4,57.3
-9.2,0.00,0.00,0.0,0.0
-9.8,0.00,0.00,0.0,0.0
-10.3,0.00,0.00,0.0,0.0
-9.9,0.00,0.00,0.0,0.0
-9.7,0.00,0.00,0.0,0.0
-9.9,0.00,0.00,0.0,0.0
-11.0,0.00,0.00,0.0,0.0
-9.7,0.00,0.00,0.0,0.0
-9.7,0.00,0.00,0.0,0.0
-9.5,0.00,0.00,0.0,0.0
-9.2,0.00,0.00,0.0,0.0
-9.6,0.00,0.00,0.0,0.0
-9.5,0.00,0.00,0.0,0.0
-9.4,0.00,0.00,0.0,0.0
-9.5,0.01,0.01,0.0,0.0
-11.1,1.58,0.14,7.9,-50.9
-8.6,0.51,0.33,15.6,-39.0
-8.1,1.32,0.46,21.5,-25.6
-8.2,0.18,0.44,24.9,-10.8
-8.0,0.70,0.59,25.5,4.6
-7.8,0.14,0.38,23.2,19.8
-8.0,0.14,0.30,18.3,33.8
-8.2,0.23,0.20,11.2,46.3
-8.4,0.15,0.04,2.6,57.4
-9.1,0.00,0.00,0.0,0.0
-10.9,0.00,0.00,0.0,0.0
-12.1,0.00,0.00,0.0,0.0
-13.0,0.00,0.00,0.0,0.0
-13.1,0.00,0.00,0.0,0.0
-12.8,0.00,0.00,0.0,0.0
-13.0,0.00,0.00,0.0,0.0
-12.4,0.00,0.00,0.0,0.0
-13.0,0.00,0.00,0.0,0.0
-12.7,0.00,0.00,0.0,0.0
-14.1,0.00,0.00,0.0,0.0
-12.4,0.00,0.00,0.0,0.0
-13.5,0.00,0.00,0.0,0.0
-13.9,0.00,0.00,0.0,0.0
-12.4,0.01,0.02,0.0,0.0
-13.4,1.26,0.16,8.0,-51.1
-10.4,2.44,0.21,15.7,-39.2
-10.6,2.87,0.22,21.6,-25.7
-9.0,3.05,0.23,25.1,-11.0
-7.0,2.62,0.33,25.7,4.5
-5.8,1.79,0.44,23.4,19.7
-6.0,1.10,0.40,18.5,33.8
-5.5,0.57,0.24,11.4,46.3
-6.9,0.15,0.04,2.8,57.4
-8.1,0.00,0.00,0.0,0.0
-9.1,0.00,0.00,0.0,0.0
-9.4,0.00,0.00,0.0,0.0
-9.6,0.00,0.00,0.0,0.0
-9.2,0.00,0.00,0.0,0.0
-12.8,0.00,0.00,0.0,0.0
-14.1,0.00,0.00,0.0,0.0
-13.6,0.00,0.00,0.0,0.0
-14.6,0.00,0.00,0.0,0.0
-13.5,0.00,0.00,0.0,0.0
-13.5,0.00,0.00,0.0,0.0
-14.7,0.00,0.00,0.0,0.0
-12.4,0.00,0.00,0.0,0.0
-13.5,0.00,0.00,0.0,0.0
-13.5,0.01,0.02,0.0,0.0
-12.7,0.96,0.17,8.1,-51.3
-11.3,1.89,0.27,15.9,-39.3
-11.3,2.97,0.21,21.8,-25.9
-8.6,3.14,0.21,25.3,-11.1
-6.7,2.75,0.30,25.9,4.5
-6.1,2.65,0.29,23.6,19.7
-5.0,2.72,0.21,18.7,33.8
-5.8,2.09,0.18,11.6,46.3
-7.8,0.66,0.06,3.0,57.5
-8.2,0.00,0.00,0.0,0.0
-7.8,0.00,0.00,0.0,0.0
-11.0,0.00,0.00,0.0,0.0
-9.6,0.00,0.00,0.0,0.0
-11.7,0.00,0.00,0.0,0.0
-13.3,0.00,0.00,0.0,0.0
-11.8,0.00,0.00,0.0,0.0
-13.6,0.00,0.00,0.0,0.0
-14.6,0.00,0.00,0.0,0.0
-14.1,0.00,0.00,0.0,0.0
-13.9,0.00,0.00,0.0,0.0
-14.6,0.00,0.00,0.0,0.0
-17.2,0.00,0.00,0.0,0.0
-16.9,0.00,0.00,0.0,0.0
-16.0,0.01,0.02,0.0,0.0
-13.7,1.64,0.15,8.2,-51.5
-14.7,1.26,0.33,16.0,-39.5
-11.8,2.22,0.34,21.9,-26.0
-9.6,1.52,0.53,25.4,-11.2
-2.7,0.15,0.46,26.1,4.4
-5.8,0.16,0.42,23.8,19.7
-2.0,0.17,0.33,18.9,33.8
-1.8,0.18,0.19,11.8,46.4
-2.1,0.20,0.05,3.2,57.6
-2.3,0.00,0.00,0.0,0.0
-2.6,0.00,0.00,0.0,0.0
-2.3,0.00,0.00,0.0,0.0
-2.4,0.00,0.00,0.0,0.0
-4.0,0.00,0.00,0.0,0.0
-4.0,0.00,0.00,0.0,0.0
-4.1,0.00,0.00,0.0,0.0
-4.6,0.00,0.00,0.0,0.0
-4.6,0.00,0.00,0.0,0.0
-4.0,0.00,0.00,0.0,0.0
-4.4,0.00,0.00,0.0,0.0
-4.4,0.00,0.00,0.0,0.0
-4.9,0.00,0.00,0.0,0.0
-4.8,0.00,0.00,0.0,0.0
-5.1,0.01,0.01,0.0,0.0
-5.3,0.10,0.12,8.3,-51.6
-5.4,0.11,0.24,16.2,-39.7
-5.0,0.15,0.37,22.1,-26.2
-4.8,0.43,0.56,25.6,-11.3
-5.0,1.11,0.60,26.3,4.3
