áVé·èº (292),,,,
äOãCâ∑[Åé],ñ@ê¸ñ íºíBì˙éÀó (Watanabe)[MJ/hm2],êÖïΩñ ìVãÛì˙éÀó (Watanabe)[MJ/hm2],ëæózçÇìxäp[Åã],ëæózï˚à äp[Åã]
0.7,0.14,0.10,7.1,56.6
-0.3,0.00,0.00,0.0,0.0
-0.9,0.00,0.00,0.0,0.0
-1.5,0.00,0.00,0.0,0.0
-3.0,0.00,0.00,0.0,0.0
-3.9,0.00,0.00,0.0,0.0
-4.6,0.00,0.00,0.0,0.0
-4.9,0.00,0.00,0.0,0.0
-5.6,0.00,0.00,0.0,0.0
-5.9,0.00,0.00,0.0,0.0
-5.9,0.00,0.00,0.0,0.0
-5.4,0.00,0.00,0.0,0.0
-6.0,0.00,0.00,0.0,0.0
-6.1,0.00,0.00,0.0,0.0
-6.2,0.00,0.00,0.0,0.0
-7.4,0.08,0.04,0.3,-63.1
-7.0,0.83,0.22,10.5,-53.4
-5.7,2.58,0.24,19.3,-42.1
-5.7,2.93,0.26,26.2,-28.8
-2.9,3.07,0.28,30.5,-13.7
-0.1,2.65,0.41,31.7,2.7
1.4,3.03,0.28,29.5,18.7
2.8,2.86,0.26,24.2,33.3
3.7,0.78,0.37,16.6,45.9
2.6,0.25,0.13,7.3,56.7
0.9,0.00,0.00,0.0,0.0
0.4,0.00,0.00,0.0,0.0
1.3,0.00,0.00,0.0,0.0
1.5,0.00,0.00,0.0,0.0
0.8,0.00,0.00,0.0,0.0
0.8,0.00,0.00,0.0,0.0
0.0,0.00,0.00,0.0,0.0
-0.4,0.00,0.00,0.0,0.0
0.1,0.00,0.00,0.0,0.0
-0.2,0.00,0.00,0.0,0.0
-0.8,0.00,0.00,0.0,0.0
-1.0,0.00,0.00,0.0,0.0
-1.2,0.00,0.00,0.0,0.0
-1.8,0.00,0.00,0.0,0.0
-2.0,0.01,0.02,0.4,-63.3
-2.7,0.06,0.13,10.6,-53.6
-2.5,0.08,0.25,19.4,-42.3
-3.0,0.05,0.32,26.4,-29.0
-2.9,0.02,0.33,30.7,-13.8
-3.6,0.04,0.40,31.9,2.6
-3.2,0.07,0.42,29.7,18.7
-3.1,0.14,0.40,24.4,33.4
-2.4,0.08,0.22,16.8,46.0
-2.5,0.15,0.11,7.5,56.8
-2.5,0.00,0.00,0.0,0.0
-1.6,0.00,0.00,0.0,0.0
1.3,0.00,0.00,0.0,0.0
0.8,0.00,0.00,0.0,0.0
2.0,0.00,0.00,0.0,0.0
1.4,0.00,0.00,0.0,0.0
1.0,0.00,0.00,0.0,0.0
0.2,0.00,0.00,0.0,0.0
0.3,0.00,0.00,0.0,0.0
0.4,0.00,0.00,0.0,0.0
0.1,0.00,0.00,0.0,0.0
0.2,0.00,0.00,0.0,0.0
0.7,0.00,0.00,0.0,0.0
0.8,0.00,0.00,0.0,0.0
0.7,0.01,0.02,0.5,-63.5
0.8,0.11,0.15,10.7,-53.8
0.3,0.11,0.29,19.5,-42.5
1.4,0.11,0.41,26.5,-29.2
1.3,0.10,0.49,30.9,-13.9
2.9,0.11,0.51,32.1,2.5
3.7,0.11,0.48,29.9,18.7
3.4,0.52,0.55,24.7,33.4
4.4,1.95,0.29,17.0,46.1
3.1,0.39,0.15,7.7,56.8
2.2,0.00,0.00,0.0,0.0
0.9,0.00,0.00,0.0,0.0
0.4,0.00,0.00,0.0,0.0
-0.8,0.00,0.00,0.0,0.0
-1.7,0.00,0.00,0.0,0.0
-2.8,0.00,0.00,0.0,0.0
-2.9,0.00,0.00,0.0,0.0
-4.7,0.00,0.00,0.0,0.0
-3.7,0.00,0.00,0.0,0.0
-4.3,0.00,0.00,0.0,0.0
-4.8,0.00,0.00,0.0,0.0
-5.6,0.00,0.00,0.0,0.0
-4.9,0.00,0.00,0.0,0.0
-4.0,0.00,0.00,0.0,0.0
-4.0,0.04,0.03,0.6,-63.7
-4.4,0.23,0.19,10.8,-54.0
-3.1,0.30,0.39,19.7,-42.7
-2.4,0.21,0.51,26.7,-29.4
-1.7,0.20,0.61,31.1,-14.1
-0.9,2.07,0.56,32.3,2.4
-0.7,2.89,0.32,30.1,18.7
0.9,2.73,0.29,24.9,33.4
1.8,2.30,0.25,17.2,46.1
1.1,1.58,0.14,7.9,56.9
-0.3,0.01,0.01,0.0,0.0
-1.1,0.00,0.00,0.0,0.0
-1.9,0.00,0.00,0.0,0.0
-2.7,0.00,0.00,0.0,0.0
-3.3,0.00,0.00,0.0,0.0
-3.8,0.00,0.00,0.0,0.0
-4.5,0.00,0.00,0.0,0.0
-5.2,0.00,0.00,0.0,0.0
-4.6,0.00,0.00,0.0,0.0
-5.9,0.00,0.00,0.0,0.0
-6.3,0.00,0.00,0.0,0.0
-5.9,0.00,0.00,0.0,0.0
-6.5,0.00,0.00,0.0,0.0
-6.5,0.00,0.00,0.0,0.0
-7.2,0.01,0.02,0.7,-64.0
-6.7,0.08,0.14,10.9,-54.2
-5.9,0.07,0.26,19.8,-42.8
-5.5,0.06,0.36,26.8,-29.5
-4.6,0.05,0.43,31.3,-14.2
-3.6,0.05,0.46,32.5,2.3
-3.7,0.07,0.41,30.3,18.7
-2.4,0.07,0.33,25.1,33.5
-2.0,0.07,0.22,17.5,46.2
-1.4,0.07,0.10,8.1,57.1
-1.9,0.00,0.00,0.0,0.0
-1.8,0.00,0.00,0.0,0.0
-1.4,0.00,0.00,0.0,0.0
-1.3,0.00,0.00,0.0,0.0
-1.4,0.00,0.00,0.0,0.0
-1.3,0.00,0.00,0.0,0.0
-0.9,0.00,0.00,0.0,0.0
-0.4,0.00,0.00,0.0,0.0
-0.2,0.00,0.00,0.0,0.0
-0.4,0.00,0.00,0.0,0.0
-0.6,0.00,0.00,0.0,0.0
-0.4,0.00,0.00,0.0,0.0
-0.1,0.00,0.00,0.0,0.0
0.0,0.00,0.00,0.0,0.0
0.2,0.01,0.02,0.8,-64.2
0.3,0.08,0.14,11.0,-54.4
1.6,0.53,0.44,20.0,-43.0
3.5,0.34,0.57,27.0,-29.7
4.2,0.15,0.56,31.5,-14.3
4.0,0.09,0.48,32.8,2.3
2.9,0.09,0.45,30.6,18.7
3.1,0.09,0.36,25.3,33.5
2.5,0.08,0.25,17.7,46.3
2.3,0.09,0.11,8.3,57.2
1.8,0.01,0.01,0.0,0.0
1.3,0.00,0.00,0.0,0.0
1.0,0.00,0.00,0.0,0.0
0.3,0.00,0.00,0.0,0.0
0.1,0.00,0.00,0.0,0.0
0.0,0.00,0.00,0.0,0.0
0.0,0.00,0.00,0.0,0.0
-0.3,0.00,0.00,0.0,0.0
-0.7,0.00,0.00,0.0,0.0
-1.2,0.00,0.00,0.0,0.0
-1.7,0.00,0.00,0.0,0.0
-1.9,0.00,0.00,0.0,0.0
-2.0,0.00,0.00,0.0,0.0
-1.7,0.00,0.00,0.0,0.0
-3.0,0.08,0.04,0.9,-64.4
-2.4,0.21,0.19,11.1,-54.6
-2.3,0.28,0.39,20.1,-43.2
-1.4,1.21,0.61,27.2,-29.9
-1.5,2.02,0.57,31.7,-14.5
-0.5,2.89,0.36,33.0,2.2
-2.1,0.28,0.64,30.8,18.7
-1.4,2.29,0.39,25.6,33.6
-1.4,1.20,0.38,17.9,46.4
-2.3,0.43,0.17,8.5,57.3
-1.9,0.01,0.01,0.0,0.0
-2.3,0.00,0.00,0.0,0.0
-2.4,0.00,0.00,0.0,0.0
-3.3,0.00,0.00,0.0,0.0
-2.7,0.00,0.00,0.0,0.0
-3.1,0.00,0.00,0.0,0.0
-2.3,0.00,0.00,0.0,0.0
-2.5,0.00,0.00,0.0,0.0
-2.5,0.00,0.00,0.0,0.0
-3.7,0.00,0.00,0.0,0.0
-3.9,0.00,0.00,0.0,0.0
-4.2,0.00,0.00,0.0,0.0
-4.6,0.00,0.00,0.0,0.0
-4.4,0.00,0.00,0.0,0.0
-4.3,0.16,0.04,1.0,-64.6
-3.7,0.47,0.23,11.3,-54.8
-2.2,2.17,0.32,20.3,-43.4
-0.8,2.83,0.30,27.4,-30.0
-0.2,0.45,0.72,31.9,-14.6
0.7,0.22,0.65,33.2,2.2
1.4,0.33,0.66,31.1,18.7
2.3,1.57,0.53,25.8,33.7
2.8,2.32,0.26,18.1,46.5
1.4,1.42,0.16,8.7,57.4
0.0,0.01,0.01,0.0,0.0
-0.6,0.00,0.00,0.0,0.0
