áXã¯ä‘ (798),,,,
äOãCâ∑[Åé],ñ@ê¸ñ íºíBì˙éÀó (Watanabe)[MJ/hm2],êÖïΩñ ìVãÛì˙éÀó (Watanabe)[MJ/hm2],ëæózçÇìxäp[Åã],ëæózï˚à äp[Åã]
2.7,0.00,0.00,0.0,0.0
3.0,0.00,0.00,0.0,0.0
0.4,0.00,0.00,0.0,0.0
0.2,0.00,0.00,0.0,0.0
0.4,1.50,0.14,7.7,-59.2
1.5,2.38,0.25,18.1,-49.6
6.1,2.80,0.30,26.9,-37.9
8.4,2.98,0.34,33.5,-23.6
10.2,3.04,0.36,36.9,-7.0
11.0,3.00,0.37,36.5,10.4
10.3,2.93,0.34,32.4,26.7
11.2,2.71,0.30,25.3,40.4
10.8,2.18,0.25,16.1,51.6
9.4,1.28,0.11,5.4,60.9
6.4,0.00,0.00,0.0,0.0
4.8,0.00,0.00,0.0,0.0
2.5,0.00,0.00,0.0,0.0
1.1,0.00,0.00,0.0,0.0
0.6,0.00,0.00,0.0,0.0
0.7,0.00,0.00,0.0,0.0
-1.2,0.00,0.00,0.0,0.0
-0.2,0.00,0.00,0.0,0.0
-2.0,0.00,0.00,0.0,0.0
-2.2,0.00,0.00,0.0,0.0
-2.6,0.00,0.00,0.0,0.0
-2.5,0.00,0.00,0.0,0.0
-2.8,0.00,0.00,0.0,0.0
-2.3,0.00,0.00,0.0,0.0
-2.0,0.92,0.16,7.7,-59.4
-0.3,1.97,0.31,18.1,-49.8
5.0,2.39,0.40,27.0,-38.1
8.8,2.53,0.47,33.6,-23.8
11.3,2.58,0.50,37.0,-7.1
12.7,2.57,0.50,36.7,10.4
12.7,2.08,0.57,32.6,26.7
11.9,2.34,0.38,25.5,40.5
12.7,1.11,0.35,16.3,51.7
11.4,0.20,0.09,5.6,61.0
8.9,0.00,0.00,0.0,0.0
8.3,0.00,0.00,0.0,0.0
7.9,0.00,0.00,0.0,0.0
7.8,0.00,0.00,0.0,0.0
6.6,0.00,0.00,0.0,0.0
6.7,0.00,0.00,0.0,0.0
4.5,0.00,0.00,0.0,0.0
3.2,0.00,0.00,0.0,0.0
1.8,0.00,0.00,0.0,0.0
1.3,0.00,0.00,0.0,0.0
1.1,0.00,0.00,0.0,0.0
1.2,0.00,0.00,0.0,0.0
2.2,0.00,0.00,0.0,0.0
1.2,0.00,0.00,0.0,0.0
2.2,1.26,0.15,7.7,-59.5
5.2,2.23,0.27,18.2,-50.0
10.6,2.66,0.34,27.1,-38.3
12.7,2.81,0.39,33.8,-23.9
14.0,2.86,0.42,37.2,-7.3
14.3,2.87,0.41,36.9,10.3
15.0,2.77,0.39,32.8,26.7
15.3,2.62,0.33,25.7,40.5
14.4,2.07,0.26,16.5,51.8
13.0,1.14,0.11,5.8,61.1
9.5,0.00,0.00,0.0,0.0
7.0,0.00,0.00,0.0,0.0
5.1,0.00,0.00,0.0,0.0
4.3,0.00,0.00,0.0,0.0
3.3,0.00,0.00,0.0,0.0
2.8,0.00,0.00,0.0,0.0
2.1,0.00,0.00,0.0,0.0
1.7,0.00,0.00,0.0,0.0
1.3,0.00,0.00,0.0,0.0
1.7,0.00,0.00,0.0,0.0
2.1,0.00,0.00,0.0,0.0
2.9,0.00,0.00,0.0,0.0
3.5,0.00,0.00,0.0,0.0
4.5,0.00,0.00,0.0,0.0
5.3,0.08,0.10,7.8,-59.8
6.6,0.05,0.22,18.3,-50.2
8.1,0.03,0.32,27.2,-38.5
9.9,0.06,0.48,33.9,-24.1
12.9,0.03,0.43,37.4,-7.4
13.3,0.04,0.42,37.1,10.3
