áVî\ë„ (186),,,,
äOãCâ∑[Åé],ñ@ê¸ñ íºíBì˙éÀó (Watanabe)[MJ/hm2],êÖïΩñ ìVãÛì˙éÀó (Watanabe)[MJ/hm2],ëæózçÇìxäp[Åã],ëæózï˚à äp[Åã]
-2.7,0.00,0.00,0.0,0.0
-2.4,0.00,0.00,0.0,0.0
-2.0,0.00,0.00,0.0,0.0
-1.8,0.01,0.02,0.0,0.0
-2.2,0.08,0.12,9.6,-54.1
-1.4,0.09,0.25,18.2,-42.5
-0.7,0.12,0.40,24.9,-29.1
-0.9,0.17,0.53,29.1,-13.9
-1.2,0.05,0.35,30.3,2.3
-1.1,0.07,0.40,28.2,18.3
-0.6,0.04,0.25,23.2,33.0
-0.2,0.04,0.17,16.0,45.9
-0.4,0.06,0.08,7.0,57.1
-0.8,0.00,0.00,0.0,0.0
-0.1,0.00,0.00,0.0,0.0
0.5,0.00,0.00,0.0,0.0
0.8,0.00,0.00,0.0,0.0
0.9,0.00,0.00,0.0,0.0
0.5,0.00,0.00,0.0,0.0
0.5,0.00,0.00,0.0,0.0
1.6,0.00,0.00,0.0,0.0
-2.0,0.00,0.00,0.0,0.0
-1.1,0.00,0.00,0.0,0.0
-1.7,0.00,0.00,0.0,0.0
-2.3,0.00,0.00,0.0,0.0
-2.8,0.00,0.00,0.0,0.0
-2.5,0.00,0.00,0.0,0.0
-2.7,0.01,0.02,0.0,0.0
-2.4,0.07,0.12,9.8,-54.3
-2.1,0.05,0.22,18.3,-42.7
-1.2,0.14,0.41,25.1,-29.3
0.2,0.24,0.58,29.3,-14.1
-0.4,0.23,0.61,30.5,2.2
-0.1,0.03,0.32,28.5,18.3
1.0,0.06,0.28,23.5,33.1
0.8,0.06,0.19,16.2,46.0
0.7,0.09,0.09,7.2,57.2
0.3,0.00,0.00,0.0,0.0
0.6,0.00,0.00,0.0,0.0
0.8,0.00,0.00,0.0,0.0
0.7,0.00,0.00,0.0,0.0
0.4,0.00,0.00,0.0,0.0
0.6,0.00,0.00,0.0,0.0
0.8,0.00,0.00,0.0,0.0
1.0,0.00,0.00,0.0,0.0
1.2,0.00,0.00,0.0,0.0
1.5,0.00,0.00,0.0,0.0
1.3,0.00,0.00,0.0,0.0
1.6,0.00,0.00,0.0,0.0
1.8,0.00,0.00,0.0,0.0
1.9,0.00,0.00,0.0,0.0
2.1,0.01,0.02,0.0,-64.7
2.7,0.07,0.12,9.9,-54.5
3.6,0.06,0.22,18.5,-42.9
4.8,0.13,0.41,25.3,-29.4
5.6,0.43,0.66,29.6,-14.2
4.9,0.03,0.37,30.8,2.2
