áWaïóâÆ (593),,,,
äOãCâ∑[Åé],ñ@ê¸ñ íºíBì˙éÀó (Watanabe)[MJ/hm2],êÖïΩñ ìVãÛì˙éÀó (Watanabe)[MJ/hm2],ëæózçÇìxäp[Åã],ëæózï˚à äp[Åã]
0.8,0.07,0.25,19.8,-46.8
1.0,0.05,0.35,27.8,-34.2
1.4,0.04,0.43,33.4,-19.1
2.0,0.04,0.45,35.8,-2.2
2.0,0.06,0.43,34.4,14.9
1.9,0.21,0.56,29.6,30.5
2.4,0.88,0.50,22.0,43.7
2.2,0.24,0.23,12.6,54.7
2.1,0.08,0.04,1.9,64.0
1.7,0.00,0.00,0.0,0.0
1.4,0.00,0.00,0.0,0.0
1.0,0.00,0.00,0.0,0.0
0.6,0.00,0.00,0.0,0.0
0.3,0.00,0.00,0.0,0.0
0.1,0.00,0.00,0.0,0.0
-0.1,0.00,0.00,0.0,0.0
0.0,0.00,0.00,0.0,0.0
-0.2,0.00,0.00,0.0,0.0
-1.0,0.00,0.00,0.0,0.0
-2.4,0.00,0.00,0.0,0.0
-1.1,0.00,0.00,0.0,0.0
-1.0,0.00,0.00,0.0,0.0
-2.6,0.01,0.01,0.0,0.0
-2.3,0.09,0.13,10.0,-57.5
-0.3,0.06,0.26,19.9,-47.0
1.6,0.04,0.36,28.0,-34.4
2.6,0.06,0.42,33.6,-19.3
3.8,0.04,0.46,36.0,-2.3
4.8,0.05,0.43,34.6,14.9
5.3,0.38,0.65,29.8,30.5
5.0,0.72,0.51,22.3,43.8
4.5,0.26,0.23,12.8,54.8
3.9,0.08,0.04,2.1,64.1
3.5,0.00,0.00,0.0,0.0
3.0,0.00,0.00,0.0,0.0
0.5,0.00,0.00,0.0,0.0
1.5,0.00,0.00,0.0,0.0
1.1,0.00,0.00,0.0,0.0
0.7,0.00,0.00,0.0,0.0
0.1,0.00,0.00,0.0,0.0
-0.5,0.00,0.00,0.0,0.0
-1.5,0.00,0.00,0.0,0.0
-1.6,0.00,0.00,0.0,0.0
-0.9,0.00,0.00,0.0,0.0
-1.0,0.00,0.00,0.0,0.0
-1.3,0.00,0.00,0.0,0.0
-1.4,0.01,0.01,0.0,0.0
-2.9,0.10,0.13,10.1,-57.7
-0.9,0.07,0.26,20.0,-47.2
1.0,0.05,0.36,28.2,-34.6
3.0,0.06,0.43,33.8,-19.4
6.1,0.05,0.46,36.2,-2.4
7.4,0.13,0.60,34.8,14.9
8.6,0.19,0.57,30.0,30.6
10.4,0.92,0.51,22.5,43.9
9.5,0.24,0.23,13.0,54.9
7.1,0.08,0.04,2.3,64.2
5.1,0.00,0.00,0.0,0.0
4.1,0.00,0.00,0.0,0.0
2.5,0.00,0.00,0.0,0.0
2.0,0.00,0.00,0.0,0.0
1.8,0.00,0.00,0.0,0.0
2.3,0.00,0.00,0.0,0.0
1.7,0.00,0.00,0.0,0.0
2.1,0.00,0.00,0.0,0.0
1.9,0.00,0.00,0.0,0.0
2.0,0.00,0.00,0.0,0.0
2.0,0.00,0.00,0.0,0.0
2.0,0.00,0.00,0.0,0.0
2.2,0.00,0.00,0.0,0.0
1.4,0.01,0.01,0.0,0.0
1.8,0.08,0.13,10.3,-57.9
2.3,0.06,0.24,20.1,-47.4
4.5,0.05,0.34,28.3,-34.7
7.0,0.04,0.40,34.0,-19.6
8.1,0.02,0.43,36.4,-2.5
12.1,0.21,0.69,35.1,14.8
13.3,0.10,0.48,30.3,30.6
13.6,0.09,0.32,22.7,44.0
13.4,0.06,0.16,13.2,55.1
12.9,0.08,0.04,2.5,64.4
11.6,0.00,0.00,0.0,0.0
10.3,0.00,0.00,0.0,0.0
9.8,0.00,0.00,0.0,0.0
9.5,0.00,0.00,0.0,0.0
9.6,0.00,0.00,0.0,0.0
9.6,0.00,0.00,0.0,0.0
9.8,0.00,0.00,0.0,0.0
10.4,0.00,0.00,0.0,0.0
10.4,0.00,0.00,0.0,0.0
10.4,0.00,0.00,0.0,0.0
9.5,0.00,0.00,0.0,0.0
9.3,0.00,0.00,0.0,0.0
7.5,0.00,0.00,0.0,0.0
8.5,0.01,0.01,0.0,0.0
8.6,0.06,0.12,10.4,-58.1
8.1,0.04,0.23,20.3,-47.6
7.9,0.03,0.32,28.5,-34.9
7.0,0.01,0.38,34.2,-19.8
6.5,0.04,0.39,36.7,-2.6
6.1,0.05,0.37,35.3,14.8
6.2,0.02,0.34,30.5,30.7
5.6,0.02,0.21,22.9,44.1
4.0,0.03,0.11,13.4,55.2
4.1,0.08,0.04,2.7,64.5
3.6,0.00,0.00,0.0,0.0
3.3,0.00,0.00,0.0,0.0
3.0,0.00,0.00,0.0,0.0
2.4,0.00,0.00,0.0,0.0
2.1,0.00,0.00,0.0,0.0
1.8,0.00,0.00,0.0,0.0
1.5,0.00,0.00,0.0,0.0
0.8,0.00,0.00,0.0,0.0
1.0,0.00,0.00,0.0,0.0
0.9,0.00,0.00,0.0,0.0
0.6,0.00,0.00,0.0,0.0
0.5,0.00,0.00,0.0,0.0
0.3,0.00,0.00,0.0,0.0
0.4,0.01,0.01,0.0,0.0
0.5,0.05,0.12,10.5,-58.3
0.8,0.04,0.24,20.4,-47.8
1.6,0.04,0.32,28.7,-35.1
2.3,0.02,0.39,34.4,-19.9
2.5,0.02,0.42,36.9,-2.7
1.5,0.14,0.63,35.6,14.8
2.3,0.05,0.35,30.7,30.8
1.2,0.03,0.27,23.1,44.2
-0.2,0.05,0.16,13.6,55.3
-0.8,0.08,0.04,2.9,64.7
-0.9,0.00,0.00,0.0,0.0
-0.3,0.00,0.00,0.0,0.0
-0.5,0.00,0.00,0.0,0.0
-0.8,0.00,0.00,0.0,0.0
-1.1,0.00,0.00,0.0,0.0
-1.1,0.00,0.00,0.0,0.0
-1.5,0.00,0.00,0.0,0.0
-1.8,0.00,0.00,0.0,0.0
-1.6,0.00,0.00,0.0,0.0
-1.6,0.00,0.00,0.0,0.0
-1.3,0.00,0.00,0.0,0.0
-1.5,0.00,0.00,0.0,0.0
-1.4,0.00,0.00,0.0,0.0
-1.8,0.01,0.02,0.0,0.0
-0.9,0.08,0.13,10.6,-58.6
-0.4,0.06,0.26,20.6,-48.0
-0.1,0.06,0.35,28.9,-35.3
0.9,0.04,0.41,34.7,-20.1
1.6,0.04,0.45,37.1,-2.8
2.2,0.03,0.43,35.8,14.8
2.8,0.77,0.73,31.0,30.9
2.8,0.21,0.43,23.4,44.4
2.5,0.06,0.17,13.9,55.5
2.3,0.13,0.04,3.1,64.8
1.6,0.00,0.00,0.0,0.0
1.1,0.00,0.00,0.0,0.0
0.7,0.00,0.00,0.0,0.0
1.1,0.00,0.00,0.0,0.0
1.4,0.00,0.00,0.0,0.0
2.2,0.00,0.00,0.0,0.0
2.2,0.00,0.00,0.0,0.0
1.6,0.00,0.00,0.0,0.0
1.5,0.00,0.00,0.0,0.0
1.2,0.00,0.00,0.0,0.0
1.2,0.00,0.00,0.0,0.0
1.0,0.00,0.00,0.0,0.0
1.0,0.00,0.00,0.0,0.0
2.1,0.01,0.02,0.0,0.0
1.2,0.09,0.14,10.7,-58.8
1.9,0.08,0.28,20.7,-48.3
3.5,0.05,0.39,29.1,-35.5
4.0,0.05,0.46,34.9,-20.2
5.1,0.07,0.48,37.4,-2.8
6.0,0.05,0.48,36.1,14.9
6.5,1.14,0.72,31.2,30.9
6.7,1.01,0.53,23.6,44.5
6.3,0.37,0.28,14.1,55.6
5.7,0.12,0.04,3.3,65.0
3.8,0.00,0.00,0.0,0.0
2.6,0.00,0.00,0.0,0.0
2.0,0.00,0.00,0.0,0.0
0.7,0.00,0.00,0.0,0.0
0.1,0.00,0.00,0.0,0.0
-0.4,0.00,0.00,0.0,0.0
-0.9,0.00,0.00,0.0,0.0
-1.1,0.00,0.00,0.0,0.0
-1.4,0.00,0.00,0.0,0.0
-1.7,0.00,0.00,0.0,0.0
-1.6,0.00,0.00,0.0,0.0
-1.9,0.00,0.00,0.0,0.0
-2.0,0.00,0.00,0.0,0.0
-1.7,0.01,0.02,0.0,0.0
-1.8,0.10,0.15,10.9,-59.0
-0.3,0.08,0.28,20.9,-48.5
4.0,0.06,0.40,29.3,-35.7
5.6,0.06,0.47,35.1,-20.4
6.3,0.07,0.49,37.7,-2.9
