áWaçbï{ (420),,,,
äOãCâ∑[Åé],ñ@ê¸ñ íºíBì˙éÀó (Watanabe)[MJ/hm2],êÖïΩñ ìVãÛì˙éÀó (Watanabe)[MJ/hm2],ëæózçÇìxäp[Åã],ëæózï˚à äp[Åã]
1.1,0.00,0.00,0.0,0.0
0.7,0.00,0.00,0.0,0.0
3.8,0.00,0.00,0.0,0.0
3.8,0.00,0.00,0.0,0.0
1.4,0.00,0.00,0.0,0.0
2.3,0.00,0.00,0.0,0.0
2.3,0.00,0.00,0.0,0.0
1.9,0.00,0.00,0.0,0.0
1.6,0.00,0.00,0.0,0.0
0.8,0.00,0.00,0.0,0.0
-0.9,0.15,0.04,0.2,-64.2
-0.6,1.40,0.21,10.7,-54.8
0.9,2.09,0.32,20.0,-43.8
3.0,2.38,0.40,27.4,-30.8
5.5,2.60,0.43,32.2,-15.5
7.7,2.85,0.38,33.7,1.1
6.7,2.93,0.33,31.7,17.6
6.2,2.80,0.30,26.6,32.6
6.2,2.54,0.24,18.9,45.3
5.4,1.67,0.17,9.4,56.1
4.4,0.01,0.02,0.0,0.0
3.6,0.00,0.00,0.0,0.0
3.3,0.00,0.00,0.0,0.0
3.6,0.00,0.00,0.0,0.0
3.6,0.00,0.00,0.0,0.0
3.6,0.00,0.00,0.0,0.0
3.6,0.00,0.00,0.0,0.0
3.4,0.00,0.00,0.0,0.0
3.3,0.00,0.00,0.0,0.0
3.3,0.00,0.00,0.0,0.0
3.6,0.00,0.00,0.0,0.0
-0.2,0.00,0.00,0.0,0.0
-1.4,0.00,0.00,0.0,0.0
-1.9,0.00,0.00,0.0,0.0
-2.9,0.15,0.04,0.3,-64.4
-1.0,1.39,0.21,10.8,-55.0
1.5,2.06,0.33,20.1,-44.0
3.6,2.31,0.42,27.5,-30.9
6.0,2.41,0.48,32.4,-15.7
8.0,2.55,0.47,33.9,1.0
8.6,2.45,0.46,32.0,17.6
10.0,2.31,0.41,26.8,32.6
11.0,2.02,0.32,19.1,45.4
10.4,1.33,0.19,9.6,56.2
8.7,0.01,0.02,0.0,0.0
6.5,0.00,0.00,0.0,0.0
4.6,0.00,0.00,0.0,0.0
3.1,0.00,0.00,0.0,0.0
1.5,0.00,0.00,0.0,0.0
0.8,0.00,0.00,0.0,0.0
-0.2,0.00,0.00,0.0,0.0
-0.2,0.00,0.00,0.0,0.0
-0.6,0.00,0.00,0.0,0.0
-0.9,0.00,0.00,0.0,0.0
-1.3,0.00,0.00,0.0,0.0
-1.7,0.00,0.00,0.0,0.0
-2.0,0.00,0.00,0.0,0.0
-1.8,0.00,0.00,0.0,0.0
-2.1,0.01,0.02,0.4,-64.6
-1.9,0.15,0.17,10.9,-55.2
0.1,1.43,0.42,20.2,-44.2
3.0,2.11,0.47,27.7,-31.1
5.0,2.22,0.53,32.6,-15.8
6.6,2.08,0.60,34.2,0.9
8.4,2.04,0.57,32.2,17.6
9.9,2.06,0.46,27.0,32.7
11.0,1.72,0.36,19.3,45.5
10.9,0.79,0.20,9.8,56.3
8.2,0.01,0.02,0.0,0.0
6.1,0.00,0.00,0.0,0.0
5.2,0.00,0.00,0.0,0.0
3.2,0.00,0.00,0.0,0.0
2.7,0.00,0.00,0.0,0.0
1.6,0.00,0.00,0.0,0.0
0.5,0.00,0.00,0.0,0.0
0.1,0.00,0.00,0.0,0.0
-0.6,0.00,0.00,0.0,0.0
-1.0,0.00,0.00,0.0,0.0
-1.2,0.00,0.00,0.0,0.0
-1.8,0.00,0.00,0.0,0.0
-1.3,0.00,0.00,0.0,0.0
-0.8,0.00,0.00,0.0,0.0
-0.9,0.01,0.02,0.5,-64.8
-0.3,0.04,0.12,11.0,-55.4
0.7,0.04,0.23,20.4,-44.4
1.8,0.02,0.25,27.9,-31.3
2.6,0.00,0.21,32.8,-16.0
2.3,0.01,0.19,34.4,0.9
1.1,0.00,0.14,32.4,17.6
0.6,0.01,0.11,27.2,32.7
0.5,0.01,0.06,19.5,45.6
0.3,0.00,0.01,10.0,56.4
0.4,0.00,0.00,0.0,0.0
0.4,0.00,0.00,0.0,0.0
0.7,0.00,0.00,0.0,0.0
0.7,0.00,0.00,0.0,0.0
0.6,0.00,0.00,0.0,0.0
0.7,0.00,0.00,0.0,0.0
0.6,0.00,0.00,0.0,0.0
0.7,0.00,0.00,0.0,0.0
0.8,0.00,0.00,0.0,0.0
0.7,0.00,0.00,0.0,0.0
0.6,0.00,0.00,0.0,0.0
0.5,0.00,0.00,0.0,0.0
0.3,0.00,0.00,0.0,0.0
-0.1,0.00,0.00,0.0,0.0
-0.3,0.04,0.03,0.6,-65.0
-0.3,0.21,0.19,11.2,-55.6
0.0,0.20,0.38,20.5,-44.6
0.6,0.17,0.51,28.0,-31.5
1.8,0.18,0.61,33.0,-16.1
2.9,0.16,0.64,34.6,0.8
3.3,0.38,0.72,32.7,17.6
5.6,0.23,0.53,27.4,32.8
5.5,0.92,0.44,19.7,45.7
4.9,0.17,0.16,10.2,56.5
3.8,0.01,0.02,0.0,0.0
2.8,0.00,0.00,0.0,0.0
2.0,0.00,0.00,0.0,0.0
1.5,0.00,0.00,0.0,0.0
1.0,0.00,0.00,0.0,0.0
0.7,0.00,0.00,0.0,0.0
-0.2,0.00,0.00,0.0,0.0
-0.3,0.00,0.00,0.0,0.0
2.1,0.00,0.00,0.0,0.0
1.9,0.00,0.00,0.0,0.0
2.1,0.00,0.00,0.0,0.0
1.7,0.00,0.00,0.0,0.0
1.5,0.00,0.00,0.0,0.0
0.8,0.00,0.00,0.0,0.0
-0.4,0.34,0.05,0.7,-65.2
1.6,1.91,0.19,11.3,-55.8
2.7,2.69,0.24,20.7,-44.8
3.3,2.92,0.29,28.2,-31.7
3.7,3.04,0.32,33.2,-16.2
4.5,3.07,0.33,34.8,0.7
5.1,3.06,0.31,32.9,17.6
5.0,2.92,0.28,27.7,32.8
4.6,2.54,0.25,19.9,45.8
4.2,1.69,0.18,10.4,56.6
2.5,0.04,0.03,0.0,0.0
0.9,0.00,0.00,0.0,0.0
0.2,0.00,0.00,0.0,0.0
0.2,0.00,0.00,0.0,0.0
-0.4,0.00,0.00,0.0,0.0
-1.4,0.00,0.00,0.0,0.0
-2.3,0.00,0.00,0.0,0.0
-3.1,0.00,0.00,0.0,0.0
-3.4,0.00,0.00,0.0,0.0
-3.9,0.00,0.00,0.0,0.0
-5.0,0.00,0.00,0.0,0.0
-5.6,0.00,0.00,0.0,0.0
-5.9,0.00,0.00,0.0,0.0
-6.1,0.00,0.00,0.0,0.0
-6.3,0.23,0.05,0.8,-65.4
-4.9,1.15,0.23,11.4,-56.0
-3.2,1.61,0.41,20.8,-45.0
-1.2,1.62,0.58,28.4,-31.8
-0.2,1.63,0.69,33.4,-16.4
0.4,1.94,0.65,35.1,0.6
2.1,1.96,0.61,33.1,17.6
2.6,1.80,0.54,27.9,32.9
4.2,1.95,0.35,20.2,45.9
4.3,0.79,0.22,10.6,56.8
3.4,0.01,0.02,0.0,0.0
3.3,0.00,0.00,0.0,0.0
3.3,0.00,0.00,0.0,0.0
2.9,0.00,0.00,0.0,0.0
2.9,0.00,0.00,0.0,0.0
1.9,0.00,0.00,0.0,0.0
1.0,0.00,0.00,0.0,0.0
0.9,0.00,0.00,0.0,0.0
0.8,0.00,0.00,0.0,0.0
0.4,0.00,0.00,0.0,0.0
0.2,0.00,0.00,0.0,0.0
0.2,0.00,0.00,0.0,0.0
0.2,0.00,0.00,0.0,0.0
0.3,0.00,0.00,0.0,0.0
0.6,0.04,0.03,0.9,-65.7
1.0,0.34,0.22,11.5,-56.2
2.5,1.37,0.44,21.0,-45.2
4.1,1.84,0.54,28.6,-32.0
6.0,2.05,0.60,33.6,-16.5
7.5,2.07,0.62,35.3,0.6
9.5,2.09,0.58,33.4,17.6
10.4,2.03,0.49,28.2,33.0
12.7,1.98,0.35,20.4,46.0
11.6,1.45,0.21,10.9,56.9
9.4,0.04,0.03,0.1,66.2
8.6,0.00,0.00,0.0,0.0
8.0,0.00,0.00,0.0,0.0
7.8,0.00,0.00,0.0,0.0
7.4,0.00,0.00,0.0,0.0
6.0,0.00,0.00,0.0,0.0
5.1,0.00,0.00,0.0,0.0
5.0,0.00,0.00,0.0,0.0
3.7,0.00,0.00,0.0,0.0
4.6,0.00,0.00,0.0,0.0
4.4,0.00,0.00,0.0,0.0
4.9,0.00,0.00,0.0,0.0
4.2,0.00,0.00,0.0,0.0
4.1,0.00,0.00,0.0,0.0
3.9,0.34,0.05,1.0,-65.9
4.5,1.62,0.21,11.7,-56.5
5.8,2.34,0.31,21.1,-45.4
6.8,2.63,0.36,28.8,-32.2
8.0,2.77,0.40,33.8,-16.7
8.7,2.79,0.42,35.6,0.5
9.2,2.66,0.43,33.6,17.6
9.1,2.42,0.41,28.4,33.0
8.8,1.98,0.35,20.6,46.1
7.5,1.24,0.22,11.1,57.1
6.0,0.08,0.04,0.3,66.4
5.3,0.00,0.00,0.0,0.0
4.5,0.00,0.00,0.0,0.0
3.1,0.00,0.00,0.0,0.0
1.8,0.00,0.00,0.0,0.0
0.9,0.00,0.00,0.0,0.0
1.2,0.00,0.00,0.0,0.0
-0.4,0.00,0.00,0.0,0.0
-0.9,0.00,0.00,0.0,0.0
-1.5,0.00,0.00,0.0,0.0
-2.2,0.00,0.00,0.0,0.0
-2.8,0.00,0.00,0.0,0.0
-3.3,0.00,0.00,0.0,0.0
-4.0,0.00,0.00,0.0,0.0
-4.1,0.34,0.05,1.1,-66.1
-2.3,1.42,0.23,11.8,-56.7
-0.2,2.05,0.36,21.3,-45.6
1.2,2.42,0.42,29.0,-32.4
3.1,2.58,0.46,34.1,-16.8
4.6,2.46,0.52,35.8,0.4
6.0,2.38,0.51,33.9,17.6
7.1,2.24,0.46,28.7,33.1
8.2,2.02,0.35,20.9,46.2
7.6,1.25,0.23,11.3,57.2
6.2,0.08,0.04,0.5,66.6
4.4,0.00,0.00,0.0,0.0
3.3,0.00,0.00,0.0,0.0
1.5,0.00,0.00,0.0,0.0
0.7,0.00,0.00,0.0,0.0
0.1,0.00,0.00,0.0,0.0
0.9,0.00,0.00,0.0,0.0
0.3,0.00,0.00,0.0,0.0
-0.8,0.00,0.00,0.0,0.0
-0.7,0.00,0.00,0.0,0.0
-1.7,0.00,0.00,0.0,0.0
-2.6,0.00,0.00,0.0,0.0
-2.3,0.00,0.00,0.0,0.0
