áWaóºí√ (495),,,,
äOãCâ∑[Åé],ñ@ê¸ñ íºíBì˙éÀó (Watanabe)[MJ/hm2],êÖïΩñ ìVãÛì˙éÀó (Watanabe)[MJ/hm2],ëæózçÇìxäp[Åã],ëæózï˚à äp[Åã]
-1.9,0.00,0.00,0.0,0.0
-1.0,0.00,0.00,0.0,0.0
-1.7,0.01,0.01,0.0,0.0
-1.0,0.10,0.12,9.5,-54.9
-1.6,0.07,0.24,18.4,-43.7
-0.1,0.05,0.33,25.6,-30.6
0.0,0.09,0.46,30.2,-15.6
1.1,0.20,0.61,31.8,0.8
0.8,0.39,0.66,29.9,17.0
1.0,0.08,0.37,25.0,31.9
1.8,0.60,0.39,17.7,44.8
1.9,0.08,0.11,8.6,55.9
1.8,0.01,0.01,0.0,0.0
2.2,0.00,0.00,0.0,0.0
2.5,0.00,0.00,0.0,0.0
2.7,0.00,0.00,0.0,0.0
2.9,0.00,0.00,0.0,0.0
3.2,0.00,0.00,0.0,0.0
3.3,0.00,0.00,0.0,0.0
3.3,0.00,0.00,0.0,0.0
4.5,0.00,0.00,0.0,0.0
3.8,0.00,0.00,0.0,0.0
3.1,0.00,0.00,0.0,0.0
4.1,0.00,0.00,0.0,0.0
4.2,0.00,0.00,0.0,0.0
4.7,0.00,0.00,0.0,0.0
6.0,0.01,0.01,0.0,0.0
5.5,0.05,0.11,9.6,-55.1
5.5,0.04,0.21,18.6,-43.9
6.1,0.03,0.29,25.8,-30.8
6.2,0.03,0.27,30.4,-15.7
6.7,0.00,0.30,32.0,0.7
6.3,0.04,0.33,30.1,17.0
7.4,0.04,0.28,25.2,32.0
6.4,0.05,0.21,17.9,44.9
6.5,0.03,0.09,8.8,56.0
6.1,0.00,0.00,0.0,0.0
6.7,0.00,0.00,0.0,0.0
6.6,0.00,0.00,0.0,0.0
6.6,0.00,0.00,0.0,0.0
6.7,0.00,0.00,0.0,0.0
6.3,0.00,0.00,0.0,0.0
6.1,0.00,0.00,0.0,0.0
6.3,0.00,0.00,0.0,0.0
5.2,0.00,0.00,0.0,0.0
4.7,0.00,0.00,0.0,0.0
4.7,0.00,0.00,0.0,0.0
4.4,0.00,0.00,0.0,0.0
4.1,0.00,0.00,0.0,0.0
4.1,0.00,0.00,0.0,0.0
2.2,0.01,0.02,0.0,0.0
1.3,0.95,0.20,9.7,-55.3
2.4,1.86,0.33,18.7,-44.1
4.7,2.17,0.42,25.9,-31.0
6.2,2.31,0.47,30.6,-15.8
7.2,2.30,0.51,32.2,0.6
7.6,2.27,0.48,30.4,17.0
7.7,2.14,0.42,25.5,32.0
7.3,0.49,0.39,18.1,45.0
6.9,0.20,0.15,9.0,56.1
6.0,0.01,0.01,0.0,0.0
5.7,0.00,0.00,0.0,0.0
5.2,0.00,0.00,0.0,0.0
4.4,0.00,0.00,0.0,0.0
4.0,0.00,0.00,0.0,0.0
4.6,0.00,0.00,0.0,0.0
4.8,0.00,0.00,0.0,0.0
4.7,0.00,0.00,0.0,0.0
4.0,0.00,0.00,0.0,0.0
3.5,0.00,0.00,0.0,0.0
3.1,0.00,0.00,0.0,0.0
3.5,0.00,0.00,0.0,0.0
4.7,0.00,0.00,0.0,0.0
4.4,0.00,0.00,0.0,0.0
4.1,0.01,0.01,0.0,0.0
3.3,0.07,0.12,9.8,-55.5
3.0,0.02,0.17,18.9,-44.3
3.1,0.03,0.25,26.1,-31.1
3.2,0.06,0.43,30.8,-16.0
3.6,0.10,0.51,32.4,0.6
2.9,0.03,0.36,30.6,17.0
2.3,0.07,0.35,25.7,32.1
2.2,0.05,0.21,18.3,45.1
2.0,0.07,0.11,9.2,56.2
2.1,0.01,0.01,0.0,0.0
