áTbéx‚îåŒî» (49),,,,
äOãCâ∑[Åé],ñ@ê¸ñ íºíBì˙éÀó (Watanabe)[MJ/hm2],êÖïΩñ ìVãÛì˙éÀó (Watanabe)[MJ/hm2],ëæózçÇìxäp[Åã],ëæózï˚à äp[Åã]
0.0,0.00,0.00,0.0,0.0
-0.2,0.00,0.00,0.0,0.0
-0.4,0.00,0.00,0.0,0.0
-0.3,0.24,0.07,4.4,-87.7
-0.4,0.19,0.26,15.3,-77.2
-0.1,1.53,0.51,25.8,-65.7
0.9,2.76,0.39,35.2,-52.1
1.8,2.86,0.44,42.8,-35.5
1.5,2.90,0.48,47.6,-15.2
2.6,2.87,0.50,48.3,7.2
2.4,2.86,0.47,44.9,28.6
2.4,2.81,0.41,38.2,46.6
2.2,2.64,0.35,29.3,61.1
2.2,2.19,0.28,19.2,73.3
1.1,0.42,0.16,8.4,84.0
0.1,0.00,0.01,0.0,0.0
-0.5,0.00,0.00,0.0,0.0
-1.7,0.00,0.00,0.0,0.0
-1.6,0.00,0.00,0.0,0.0
-1.6,0.00,0.00,0.0,0.0
-1.9,0.00,0.00,0.0,0.0
-1.8,0.00,0.00,0.0,0.0
-1.9,0.00,0.00,0.0,0.0
-1.9,0.00,0.00,0.0,0.0
-1.9,0.00,0.00,0.0,0.0
-1.9,0.00,0.00,0.0,0.0
-1.7,0.00,0.00,0.0,0.0
-1.9,0.20,0.07,4.7,-87.9
-1.4,0.25,0.28,15.7,-77.5
-0.8,0.27,0.51,26.1,-65.9
-1.0,0.56,0.82,35.6,-52.3
0.0,2.52,0.58,43.2,-35.6
-0.1,1.63,0.97,48.0,-15.2
0.3,2.05,0.84,48.7,7.4
0.8,2.03,0.79,45.3,28.9
0.6,2.50,0.51,38.5,46.9
1.2,2.36,0.42,29.6,61.5
0.6,1.96,0.32,19.4,73.6
-0.7,0.35,0.16,8.6,84.4
-1.3,0.00,0.01,0.0,0.0
-1.4,0.00,0.00,0.0,0.0
-2.1,0.00,0.00,0.0,0.0
-1.9,0.00,0.00,0.0,0.0
-1.8,0.00,0.00,0.0,0.0
-2.3,0.00,0.00,0.0,0.0
-2.2,0.00,0.00,0.0,0.0
-2.4,0.00,0.00,0.0,0.0
-2.6,0.00,0.00,0.0,0.0
-4.3,0.00,0.00,0.0,0.0
-5.4,0.00,0.00,0.0,0.0
-5.3,0.00,0.00,0.0,0.0
-4.9,0.17,0.07,5.1,-88.2
-3.3,0.35,0.31,16.0,-77.7
-1.2,2.15,0.41,26.4,-66.2
0.0,2.34,0.53,35.9,-52.6
1.5,2.39,0.63,43.6,-35.7
1.9,2.44,0.68,48.4,-15.2
2.5,2.43,0.69,49.1,7.6
2.7,2.42,0.65,45.6,29.2
2.6,0.74,0.91,38.8,47.3
2.2,0.41,0.65,29.8,61.8
0.7,0.22,0.36,19.6,74.0
0.2,0.16,0.14,8.8,84.7
0.1,0.00,0.01,0.0,0.0
-0.2,0.00,0.00,0.0,0.0
-0.2,0.00,0.00,0.0,0.0
0.3,0.00,0.00,0.0,0.0
0.6,0.00,0.00,0.0,0.0
0.2,0.00,0.00,0.0,0.0
-0.2,0.00,0.00,0.0,0.0
-0.1,0.00,0.00,0.0,0.0
-1.7,0.00,0.00,0.0,0.0
-1.3,0.00,0.00,0.0,0.0
-0.5,0.00,0.00,0.0,0.0
-0.3,0.00,0.00,0.0,0.0
-0.2,0.19,0.08,5.4,-88.4
-0.1,0.16,0.26,16.3,-78.0
0.2,1.69,0.51,26.8,-66.4
0.9,2.57,0.46,36.3,-52.8
1.5,2.66,0.53,44.0,-35.9
2.3,2.68,0.59,48.8,-15.2
2.6,2.69,0.59,49.5,7.7
2.2,2.66,0.56,45.9,29.5
1.6,2.61,0.48,39.1,47.6
1.2,1.42,0.63,30.1,62.2
0.6,1.16,0.42,19.8,74.3
-0.6,0.24,0.15,9.0,85.0
-0.9,0.00,0.01,0.0,0.0
-1.8,0.00,0.00,0.0,0.0
-2.0,0.00,0.00,0.0,0.0
-2.2,0.00,0.00,0.0,0.0
-3.3,0.00,0.00,0.0,0.0
-2.7,0.00,0.00,0.0,0.0
-3.5,0.00,0.00,0.0,0.0
-2.4,0.00,0.00,0.0,0.0
-1.9,0.00,0.00,0.0,0.0
-2.2,0.00,0.00,0.0,0.0
-2.4,0.00,0.00,0.0,0.0
-4.3,0.00,0.00,0.0,0.0
-3.8,0.20,0.09,5.7,-88.7
-2.1,0.24,0.30,16.6,-78.2
-1.3,0.97,0.61,27.1,-66.6
-0.6,2.55,0.47,36.6,-53.0
-0.4,0.78,1.04,44.4,-36.0
0.6,0.98,1.14,49.2,-15.2
1.9,2.64,0.61,49.9,7.9
2.5,2.61,0.58,46.3,29.8
2.3,2.56,0.50,39.4,48.0
3.0,2.44,0.41,30.3,62.6
2.5,2.06,0.32,20.1,74.7
1.4,0.26,0.16,9.2,85.4
-1.1,0.00,0.01,0.0,0.0
-2.6,0.00,0.00,0.0,0.0
-2.9,0.00,0.00,0.0,0.0
-3.2,0.00,0.00,0.0,0.0
-2.9,0.00,0.00,0.0,0.0
-2.5,0.00,0.00,0.0,0.0
-2.5,0.00,0.00,0.0,0.0
-2.1,0.00,0.00,0.0,0.0
-2.2,0.00,0.00,0.0,0.0
-2.1,0.00,0.00,0.0,0.0
-1.9,0.00,0.00,0.0,0.0
-1.8,0.00,0.00,0.0,0.0
-1.8,0.06,0.06,6.0,-88.9
-2.0,0.04,0.17,17.0,-78.4
-2.0,0.02,0.28,27.5,-66.9
-1.9,0.02,0.36,37.0,-53.2
-1.3,0.03,0.41,44.8,-36.2
-1.7,0.00,0.46,49.6,-15.2
-1.6,0.00,0.47,50.2,8.1
-1.3,0.05,0.45,46.6,30.1
-1.2,0.04,0.37,39.6,48.3
-0.9,0.02,0.30,30.5,62.9
-0.7,0.04,0.23,20.3,75.0
-0.8,0.05,0.10,9.4,85.7
-0.7,0.00,0.01,0.0,0.0
-0.8,0.00,0.00,0.0,0.0
-0.8,0.00,0.00,0.0,0.0
-0.9,0.00,0.00,0.0,0.0
-0.6,0.00,0.00,0.0,0.0
-0.7,0.00,0.00,0.0,0.0
-1.2,0.00,0.00,0.0,0.0
-0.9,0.00,0.00,0.0,0.0
-1.1,0.00,0.00,0.0,0.0
-1.5,0.00,0.00,0.0,0.0
-3.0,0.00,0.00,0.0,0.0
-3.5,0.00,0.00,0.0,0.0
-3.6,0.12,0.09,6.4,-89.1
-1.7,0.09,0.23,17.3,-78.7
-0.9,0.40,0.59,27.8,-67.1
-0.3,0.76,0.87,37.4,-53.4
0.4,1.29,1.00,45.1,-36.3
1.5,1.58,1.02,50.0,-15.2
0.9,1.00,1.17,50.6,8.3
1.2,0.04,0.60,47.0,30.4
1.2,0.02,0.49,39.9,48.7
0.5,0.04,0.38,30.8,63.3
0.1,0.06,0.26,20.5,75.4
-0.1,0.06,0.11,9.6,86.1
-0.2,0.00,0.01,0.0,0.0
-0.4,0.00,0.00,0.0,0.0
-0.4,0.00,0.00,0.0,0.0
-0.4,0.00,0.00,0.0,0.0
-0.2,0.00,0.00,0.0,0.0
-0.1,0.00,0.00,0.0,0.0
0.0,0.00,0.00,0.0,0.0
0.1,0.00,0.00,0.0,0.0
0.2,0.00,0.00,0.0,0.0
0.2,0.00,0.00,0.0,0.0
0.4,0.00,0.00,0.0,0.0
0.1,0.00,0.00,0.0,0.0
0.3,0.17,0.10,6.7,-89.4
0.5,0.11,0.27,17.6,-78.9
1.4,0.10,0.42,28.1,-67.3
1.8,0.85,0.88,37.7,-53.6
2.0,0.80,1.07,45.5,-36.5
2.7,1.00,1.16,50.4,-15.2
2.8,1.65,1.02,51.0,8.5
3.5,2.06,0.81,47.3,30.7
4.1,2.06,0.68,40.2,49.0
3.8,1.63,0.61,31.0,63.6
3.2,1.06,0.44,20.7,75.7
1.7,0.14,0.15,9.9,86.4
1.5,0.00,0.01,0.0,0.0
1.0,0.00,0.00,0.0,0.0
0.4,0.00,0.00,0.0,0.0
-0.6,0.00,0.00,0.0,0.0
0.2,0.00,0.00,0.0,0.0
-0.6,0.00,0.00,0.0,0.0
-1.5,0.00,0.00,0.0,0.0
-1.0,0.00,0.00,0.0,0.0
-1.7,0.00,0.00,0.0,0.0
-1.8,0.00,0.00,0.0,0.0
-2.8,0.00,0.00,0.0,0.0
-3.2,0.00,0.00,0.0,0.0
-3.5,0.36,0.13,7.0,-89.6
-1.9,0.45,0.37,17.9,-79.2
-0.9,0.78,0.65,28.5,-67.6
0.4,3.09,0.31,38.1,-53.8
1.5,2.71,0.54,45.9,-36.6
2.2,3.17,0.39,50.7,-15.2
2.6,3.18,0.39,51.4,8.7
3.0,3.16,0.37,47.6,31.0
2.9,3.11,0.33,40.5,49.4
3.1,2.52,0.40,31.3,64.0
2.0,1.93,0.35,20.9,76.1
1.3,0.43,0.19,10.1,86.7
-0.3,0.02,0.02,0.0,0.0
-0.5,0.00,0.00,0.0,0.0
-0.9,0.00,0.00,0.0,0.0
-1.0,0.00,0.00,0.0,0.0
-1.1,0.00,0.00,0.0,0.0
-0.9,0.00,0.00,0.0,0.0
-0.7,0.00,0.00,0.0,0.0
-0.9,0.00,0.00,0.0,0.0
-1.2,0.00,0.00,0.0,0.0
-1.1,0.00,0.00,0.0,0.0
-1.2,0.00,0.00,0.0,0.0
-1.5,0.00,0.00,0.0,0.0
-1.2,0.16,0.11,7.3,-89.8
-0.8,0.15,0.29,18.3,-79.4
-0.5,0.13,0.49,28.8,-67.8
-0.2,0.14,0.66,38.4,-54.0
0.0,0.12,0.80,46.3,-36.8
0.1,0.13,0.88,51.1,-15.2
0.9,0.12,0.90,51.8,8.8
1.7,0.12,0.83,47.9,31.4
2.9,1.81,0.77,40.8,49.8
3.1,2.63,0.37,31.5,64.4
3.0,1.49,0.41,21.2,76.4
2.2,1.26,0.20,10.3,87.1
1.1,0.02,0.02,0.0,0.0
0.6,0.00,0.00,0.0,0.0
0.1,0.00,0.00,0.0,0.0
-0.5,0.00,0.00,0.0,0.0
-1.2,0.00,0.00,0.0,0.0
-1.5,0.00,0.00,0.0,0.0
-1.8,0.00,0.00,0.0,0.0
-1.8,0.00,0.00,0.0,0.0
-1.2,0.00,0.00,0.0,0.0
-1.1,0.00,0.00,0.0,0.0
-1.8,0.00,0.00,0.0,0.0
-2.3,0.00,0.00,0.0,0.0
-2.0,0.09,0.10,7.6,-90.1
-1.2,0.09,0.26,18.6,-79.6
0.7,0.57,0.65,29.1,-68.1
1.5,1.67,0.76,38.8,-54.3
2.9,0.07,0.72,46.7,-36.9
3.1,0.15,0.92,51.5,-15.2
3.2,0.10,0.78,52.1,9.0
2.7,0.08,0.74,48.3,31.7
2.9,0.09,0.62,41.0,50.1
2.1,0.09,0.47,31.8,64.7
2.5,0.10,0.30,21.4,76.8
2.4,0.10,0.14,10.5,87.4
1.3,0.02,0.02,0.0,0.0
1.5,0.00,0.00,0.0,0.0
1.5,0.00,0.00,0.0,0.0
1.4,0.00,0.00,0.0,0.0
0.9,0.00,0.00,0.0,0.0
0.9,0.00,0.00,0.0,0.0
1.2,0.00,0.00,0.0,0.0
1.7,0.00,0.00,0.0,0.0
1.1,0.00,0.00,0.0,0.0
1.5,0.00,0.00,0.0,0.0
1.5,0.00,0.00,0.0,0.0
1.5,0.00,0.01,0.0,0.0
0.4,0.29,0.14,7.9,-90.3
1.5,0.26,0.36,18.9,-79.9
2.5,0.25,0.58,29.5,-68.3
3.1,0.89,0.91,39.1,-54.5
4.1,1.40,1.01,47.0,-37.1
5.0,1.74,1.00,51.9,-15.2
5.7,3.06,0.45,52.5,9.2
6.3,2.55,0.63,48.6,32.0
5.6,2.96,0.39,41.3,50.5
5.4,2.85,0.32,32.0,65.1
4.4,2.17,0.32,21.6,77.1
4.1,0.89,0.22,10.7,87.8
2.0,0.03,0.03,0.0,0.0
0.9,0.00,0.00,0.0,0.0
0.0,0.00,0.00,0.0,0.0
-0.5,0.00,0.00,0.0,0.0
-0.9,0.00,0.00,0.0,0.0
-1.0,0.00,0.00,0.0,0.0
-1.5,0.00,0.00,0.0,0.0
-1.6,0.00,0.00,0.0,0.0
-1.7,0.00,0.00,0.0,0.0
-2.1,0.00,0.00,0.0,0.0
-2.4,0.00,0.00,0.0,0.0
-1.6,0.00,0.01,0.0,0.0
-0.9,0.17,0.13,8.2,-90.5
-0.3,0.15,0.31,19.2,-80.1
0.6,0.14,0.50,29.8,-68.5
2.6,0.14,0.67,39.5,-54.7
2.8,2.32,0.71,47.4,-37.2
4.9,2.80,0.56,52.3,-15.2
5.8,2.80,0.56,52.9,9.4
5.8,1.48,1.02,48.9,32.3
5.3,0.12,0.73,41.6,50.9
4.2,0.13,0.55,32.2,65.5
4.0,0.15,0.36,21.8,77.5
2.5,0.17,0.17,10.9,88.1
1.4,0.02,0.02,0.0,0.0
0.6,0.00,0.00,0.0,0.0
0.5,0.00,0.00,0.0,0.0
0.7,0.00,0.00,0.0,0.0
0.8,0.00,0.00,0.0,0.0
1.0,0.00,0.00,0.0,0.0
1.2,0.00,0.00,0.0,0.0
0.3,0.00,0.00,0.0,0.0
0.1,0.00,0.00,0.0,0.0
0.1,0.00,0.00,0.0,0.0
-0.1,0.00,0.00,0.0,0.0
0.1,0.00,0.00,0.0,0.0
0.0,0.04,0.07,8.5,-90.8
0.0,0.03,0.19,19.5,-80.4
0.1,0.04,0.30,30.1,-68.8
0.4,0.05,0.49,39.8,-54.9
0.9,0.07,0.66,47.8,-37.4
1.5,0.03,0.66,52.7,-15.2
1.5,0.02,0.67,53.2,9.6
1.4,0.09,0.66,49.2,32.7
1.7,0.07,0.58,41.9,51.3
1.9,0.04,0.40,32.5,65.8
1.4,0.04,0.25,22.0,77.8
1.1,0.08,0.13,11.1,88.4
1.0,0.02,0.02,0.1,98.6
1.1,0.00,0.00,0.0,0.0
1.0,0.00,0.00,0.0,0.0
1.0,0.00,0.00,0.0,0.0
0.6,0.00,0.00,0.0,0.0
0.5,0.00,0.00,0.0,0.0
0.2,0.00,0.00,0.0,0.0
0.0,0.00,0.00,0.0,0.0
-0.1,0.00,0.00,0.0,0.0
-0.3,0.00,0.00,0.0,0.0
-0.6,0.00,0.00,0.0,0.0
-1.1,0.00,0.01,0.0,0.0
-0.9,0.32,0.16,8.9,-91.0
-1.0,0.29,0.38,19.8,-80.6
-0.6,0.28,0.61,30.4,-69.0
0.0,0.69,0.93,40.2,-55.1
0.7,2.64,0.58,48.1,-37.5
1.2,3.14,0.42,53.1,-15.3
2.3,2.22,0.83,53.6,9.8
3.4,3.13,0.39,49.6,33.0
3.3,3.07,0.35,42.1,51.6
3.0,2.95,0.30,32.7,66.2
2.6,2.62,0.25,22.2,78.2
1.6,1.68,0.19,11.3,88.8
0.2,0.16,0.04,0.3,98.9
-0.4,0.00,0.00,0.0,0.0
-0.5,0.00,0.00,0.0,0.0
-1.3,0.00,0.00,0.0,0.0
-0.5,0.00,0.00,0.0,0.0
-0.7,0.00,0.00,0.0,0.0
-2.3,0.00,0.00,0.0,0.0
-2.2,0.00,0.00,0.0,0.0
-2.5,0.00,0.00,0.0,0.0
-2.6,0.00,0.00,0.0,0.0
-2.1,0.00,0.00,0.0,0.0
-2.4,0.02,0.02,0.0,0.0
-2.2,0.37,0.17,9.2,-91.2
-1.0,0.35,0.40,20.1,-80.8
-0.2,1.63,0.60,30.8,-69.3
0.7,1.95,0.71,40.5,-55.4
1.9,3.19,0.36,48.5,-37.7
2.3,3.21,0.39,53.5,-15.3
3.3,3.21,0.39,54.0,10.0
5.1,2.76,0.55,49.9,33.3
5.1,3.14,0.33,42.4,52.0
4.6,2.57,0.40,32.9,66.6
4.5,2.65,0.25,22.4,78.5
3.9,1.76,0.19,11.5,89.1
2.4,0.24,0.05,0.5,99.2
1.8,0.00,0.00,0.0,0.0
1.1,0.00,0.00,0.0,0.0
1.3,0.00,0.00,0.0,0.0
1.0,0.00,0.00,0.0,0.0
0.9,0.00,0.00,0.0,0.0
0.7,0.00,0.00,0.0,0.0
-0.2,0.00,0.00,0.0,0.0
0.3,0.00,0.00,0.0,0.0
-1.5,0.00,0.00,0.0,0.0
-2.3,0.00,0.00,0.0,0.0
-3.1,0.02,0.02,0.0,0.0
-2.7,0.28,0.16,9.5,-91.5
-1.4,0.25,0.38,20.4,-81.1
0.7,0.66,0.71,31.1,-69.5
2.3,2.94,0.39,40.8,-55.6
3.5,3.00,0.44,48.9,-37.9
4.6,2.07,0.90,53.8,-15.3
5.5,0.82,1.25,54.3,10.2
5.3,1.66,0.99,50.2,33.7
5.8,1.13,0.96,42.6,52.4
5.1,1.26,0.72,33.1,66.9
6.1,2.52,0.27,22.6,78.9
5.0,1.32,0.22,11.7,89.4
3.6,0.16,0.04,0.7,99.5
3.2,0.00,0.00,0.0,0.0
2.8,0.00,0.00,0.0,0.0
2.8,0.00,0.00,0.0,0.0
2.4,0.00,0.00,0.0,0.0
2.4,0.00,0.00,0.0,0.0
2.9,0.00,0.00,0.0,0.0
3.2,0.00,0.00,0.0,0.0
2.8,0.00,0.00,0.0,0.0
1.8,0.00,0.00,0.0,0.0
1.4,0.00,0.00,0.0,0.0
2.2,0.02,0.02,0.0,0.0
1.5,0.35,0.18,9.8,-91.7
3.0,0.45,0.43,20.7,-81.3
3.7,0.59,0.71,31.4,-69.8
5.2,1.86,0.75,41.2,-55.8
6.1,3.07,0.42,49.2,-38.0
7.4,3.08,0.45,54.2,-15.3
7.4,2.65,0.65,54.7,10.4
7.7,2.63,0.61,50.5,34.0
7.7,3.02,0.37,42.9,52.7
7.4,2.90,0.32,33.4,67.3
7.7,2.55,0.27,22.8,79.2
6.2,1.55,0.21,11.9,89.8
4.8,0.24,0.05,0.9,99.9
2.9,0.00,0.00,0.0,0.0
2.7,0.00,0.00,0.0,0.0
1.7,0.00,0.00,0.0,0.0
1.5,0.00,0.00,0.0,0.0
1.1,0.00,0.00,0.0,0.0
0.9,0.00,0.00,0.0,0.0
0.1,0.00,0.00,0.0,0.0
0.7,0.00,0.00,0.0,0.0
0.8,0.00,0.00,0.0,0.0
0.6,0.00,0.00,0.0,0.0
1.2,0.02,0.02,0.0,0.0
3.5,0.36,0.19,10.1,-91.9
4.7,0.32,0.41,21.0,-81.6
6.3,0.58,0.72,31.7,-70.0
6.4,1.82,0.77,41.5,-56.1
7.5,3.04,0.43,49.6,-38.2
8.5,3.05,0.46,54.6,-15.3
9.2,3.06,0.46,55.0,10.6
10.0,3.03,0.44,50.8,34.3
9.8,2.97,0.40,43.2,53.1
9.4,2.85,0.34,33.6,67.6
9.4,2.55,0.27,23.0,79.5
9.1,1.55,0.22,12.1,90.1
7.1,0.24,0.05,1.1,100.2
7.0,0.00,0.00,0.0,0.0
5.8,0.00,0.00,0.0,0.0
6.1,0.00,0.00,0.0,0.0
5.8,0.00,0.00,0.0,0.0
5.5,0.00,0.00,0.0,0.0
5.2,0.00,0.00,0.0,0.0
4.3,0.00,0.00,0.0,0.0
5.1,0.00,0.00,0.0,0.0
4.0,0.00,0.00,0.0,0.0
4.8,0.00,0.00,0.0,0.0
3.9,0.00,0.01,0.0,0.0
4.6,0.07,0.13,10.4,-92.2
5.8,0.07,0.27,21.3,-81.8
7.1,0.06,0.43,32.0,-70.2
6.8,0.07,0.57,41.8,-56.3
7.6,0.08,0.68,50.0,-38.4
8.2,0.05,0.77,55.0,-15.3
7.1,0.05,0.78,55.4,10.8
6.8,0.06,0.71,51.1,34.7
7.0,0.07,0.59,43.4,53.5
6.8,0.06,0.46,33.8,68.0
5.5,0.07,0.30,23.2,79.9
6.0,0.07,0.15,12.3,90.4
5.5,0.04,0.03,1.3,100.5
4.2,0.00,0.00,0.0,0.0
3.3,0.00,0.00,0.0,0.0
3.5,0.00,0.00,0.0,0.0
3.3,0.00,0.00,0.0,0.0
3.3,0.00,0.00,0.0,0.0
3.4,0.00,0.00,0.0,0.0
3.5,0.00,0.00,0.0,0.0
4.3,0.00,0.00,0.0,0.0
5.1,0.00,0.00,0.0,0.0
5.5,0.00,0.00,0.0,0.0
3.0,0.04,0.03,0.0,0.0
3.4,0.24,0.18,10.6,-92.4
4.7,0.24,0.40,21.6,-82.0
4.2,0.23,0.62,32.3,-70.5
4.9,0.22,0.81,42.2,-56.5
6.6,0.20,0.97,50.3,-38.5
9.3,1.61,1.10,55.3,-15.3
10.3,2.88,0.55,55.8,11.0
10.7,2.88,0.51,51.4,35.0
11.1,2.82,0.45,43.7,53.9
11.4,2.69,0.38,34.0,68.4
11.6,2.41,0.30,23.4,80.2
10.6,1.43,0.23,12.5,90.7
7.5,0.51,0.05,1.5,100.8
5.2,0.00,0.00,0.0,0.0
4.9,0.00,0.00,0.0,0.0
4.1,0.00,0.00,0.0,0.0
3.3,0.00,0.00,0.0,0.0
2.5,0.00,0.00,0.0,0.0
2.6,0.00,0.00,0.0,0.0
2.4,0.00,0.00,0.0,0.0
1.2,0.00,0.00,0.0,0.0
1.2,0.00,0.00,0.0,0.0
0.7,0.00,0.00,0.0,0.0
0.8,0.04,0.03,0.0,-102.7
1.2,0.26,0.19,10.9,-92.6
4.7,0.23,0.40,21.9,-82.3
4.2,0.46,0.72,32.6,-70.7
6.7,2.83,0.44,42.5,-56.8
8.2,2.88,0.50,50.7,-38.7
7.9,2.91,0.54,55.7,-15.3
9.2,2.91,0.54,56.1,11.2
11.1,2.00,0.89,51.7,35.4
10.4,2.37,0.63,43.9,54.2
8.6,1.66,0.66,34.3,68.7
7.6,0.12,0.37,23.6,80.6
6.9,0.10,0.18,12.7,91.0
5.6,0.16,0.04,1.7,101.1
4.8,0.00,0.00,0.0,0.0
4.2,0.00,0.00,0.0,0.0
3.9,0.00,0.00,0.0,0.0
2.9,0.00,0.00,0.0,0.0
2.4,0.00,0.00,0.0,0.0
2.2,0.00,0.00,0.0,0.0
2.0,0.00,0.00,0.0,0.0
1.6,0.00,0.00,0.0,0.0
1.0,0.00,0.00,0.0,0.0
0.8,0.00,0.00,0.0,0.0
-0.1,0.04,0.03,0.3,-102.9
-0.4,0.22,0.19,11.2,-92.9
0.3,0.19,0.40,22.2,-82.5
3.0,0.78,0.75,32.9,-71.0
4.5,2.83,0.44,42.8,-57.0
4.9,2.87,0.51,51.0,-38.9
5.6,2.91,0.54,56.1,-15.4
6.3,0.39,1.22,56.4,11.4
5.7,1.23,1.14,52.0,35.7
6.7,0.28,0.91,44.2,54.6
4.9,1.46,0.71,34.5,69.1
5.8,0.51,0.51,23.8,80.9
3.9,0.93,0.26,12.9,91.4
3.3,0.16,0.04,1.9,101.4
3.0,0.00,0.00,0.0,0.0
3.1,0.00,0.00,0.0,0.0
3.2,0.00,0.00,0.0,0.0
3.4,0.00,0.00,0.0,0.0
3.0,0.00,0.00,0.0,0.0
3.0,0.00,0.00,0.0,0.0
2.8,0.00,0.00,0.0,0.0
2.1,0.00,0.00,0.0,0.0
0.9,0.00,0.00,0.0,0.0
2.0,0.00,0.00,0.0,0.0
1.3,0.08,0.04,0.6,-103.2
1.6,0.34,0.21,11.5,-93.1
3.4,0.31,0.44,22.5,-82.8
4.1,0.75,0.76,33.2,-71.2
5.2,1.46,0.90,43.1,-57.3
5.6,2.60,0.63,51.3,-39.1
6.6,3.07,0.46,56.4,-15.4
7.1,3.05,0.47,56.8,11.6
6.8,3.03,0.45,52.3,36.0
8.3,2.99,0.39,44.4,55.0
7.9,2.87,0.33,34.7,69.4
8.3,2.58,0.28,24.0,81.2
8.1,1.46,0.24,13.1,91.7
5.0,0.36,0.05,2.1,101.7
3.7,0.00,0.00,0.0,0.0
3.0,0.00,0.00,0.0,0.0
3.6,0.00,0.00,0.0,0.0
2.4,0.00,0.00,0.0,0.0
3.6,0.00,0.00,0.0,0.0
3.8,0.00,0.00,0.0,0.0
1.1,0.00,0.00,0.0,0.0
1.0,0.00,0.00,0.0,0.0
1.1,0.00,0.00,0.0,0.0
0.8,0.00,0.00,0.0,0.0
0.1,0.16,0.04,0.9,-103.4
0.8,0.38,0.22,11.8,-93.3
1.8,0.34,0.46,22.8,-83.0
4.2,0.80,0.77,33.5,-71.5
8.8,2.99,0.38,43.4,-57.5
10.6,3.02,0.45,51.7,-39.3
11.7,3.05,0.47,56.8,-15.4
12.7,3.05,0.47,57.1,11.8
13.2,3.03,0.45,52.6,36.4
12.4,3.00,0.39,44.7,55.3
13.5,2.88,0.33,34.9,69.8
13.2,2.58,0.28,24.2,81.6
13.2,1.88,0.21,13.3,92.0
10.9,0.71,0.05,2.3,102.0
7.9,0.00,0.00,0.0,0.0
5.6,0.00,0.00,0.0,0.0
5.3,0.00,0.00,0.0,0.0
4.3,0.00,0.00,0.0,0.0
3.7,0.00,0.00,0.0,0.0
3.0,0.00,0.00,0.0,0.0
3.0,0.00,0.00,0.0,0.0
2.2,0.00,0.00,0.0,0.0
1.2,0.00,0.00,0.0,0.0
1.1,0.00,0.00,0.0,0.0
1.4,0.08,0.04,1.2,-103.6
1.3,0.27,0.21,12.1,-93.6
3.2,0.23,0.43,23.0,-83.2
8.2,0.65,0.77,33.8,-71.7
10.2,2.82,0.45,43.7,-57.7
11.0,2.85,0.52,52.0,-39.4
12.6,2.87,0.56,57.1,-15.4
13.1,2.85,0.58,57.5,12.0
14.5,2.87,0.52,52.9,36.7
14.8,2.80,0.47,44.9,55.7
12.1,1.65,0.68,35.1,70.1
10.4,0.34,0.50,24.4,81.9
8.8,0.26,0.24,13.4,92.3
7.6,0.25,0.05,2.5,102.3
7.0,0.00,0.00,0.0,0.0
7.4,0.00,0.00,0.0,0.0
7.4,0.00,0.00,0.0,0.0
6.4,0.00,0.00,0.0,0.0
5.9,0.00,0.00,0.0,0.0
5.4,0.00,0.00,0.0,0.0
5.5,0.00,0.00,0.0,0.0
5.5,0.00,0.00,0.0,0.0
5.3,0.00,0.00,0.0,0.0
5.6,0.00,0.00,0.0,0.0
5.6,0.00,0.01,1.5,-103.8
5.3,0.01,0.08,12.3,-93.8
6.1,0.01,0.17,23.3,-83.5
6.0,0.01,0.26,34.1,-72.0
5.8,0.00,0.33,44.0,-58.0
6.1,0.00,0.38,52.4,-39.6
6.2,0.01,0.39,57.5,-15.5
6.1,0.00,0.40,57.8,12.2
6.2,0.07,0.32,53.2,37.1
6.2,0.00,0.33,45.1,56.1
6.8,0.02,0.26,35.3,70.5
7.4,0.02,0.17,24.6,82.2
8.2,0.02,0.09,13.6,92.6
8.4,0.02,0.02,2.7,102.6
8.0,0.00,0.00,0.0,0.0
7.6,0.00,0.00,0.0,0.0
7.5,0.00,0.00,0.0,0.0
6.2,0.00,0.00,0.0,0.0
6.0,0.00,0.00,0.0,0.0
5.6,0.00,0.00,0.0,0.0
5.7,0.00,0.00,0.0,0.0
4.4,0.00,0.00,0.0,0.0
5.6,0.00,0.00,0.0,0.0
6.2,0.00,0.00,0.0,0.0
5.7,0.08,0.04,1.7,-104.0
5.3,0.17,0.20,12.6,-94.0
6.9,0.16,0.40,23.6,-83.7
6.8,0.16,0.61,34.3,-72.2
6.5,0.25,0.88,44.3,-58.2
7.9,0.34,1.13,52.7,-39.8
7.7,0.24,1.12,57.8,-15.5
8.1,1.12,1.28,58.1,12.4
9.1,2.72,0.60,53.5,37.4
9.1,2.69,0.52,45.4,56.4
8.9,2.20,0.54,35.5,70.8
9.0,2.04,0.39,24.8,82.5
6.9,0.19,0.23,13.8,92.9
6.1,0.25,0.05,2.9,102.9
4.8,0.00,0.00,0.0,0.0
4.1,0.00,0.00,0.0,0.0
3.4,0.00,0.00,0.0,0.0
2.9,0.00,0.00,0.0,0.0
3.4,0.00,0.00,0.0,0.0
1.8,0.00,0.00,0.0,0.0
2.3,0.00,0.00,0.0,0.0
2.3,0.00,0.00,0.0,0.0
1.4,0.00,0.00,0.0,0.0
1.3,0.00,0.00,0.0,0.0
